Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
The Work and the Glory III:A House Divided,http://www.boxofficemojo.com/movies/?id=workandtheglory3.htm,11/22/2006,PG,93,200347,44,1325092,null,null
The Work and the Story,http://www.boxofficemojo.com/movies/?id=workandthestory.htm,10/03/2003,Unrated,77,2192,5,3233,null,null
Working Girl,http://www.boxofficemojo.com/movies/?id=workinggirl.htm,12/23/1988,R,114,4718485,1149,63779477,39173635,102953112
Working Girls,http://www.boxofficemojo.com/movies/?id=workinggirls.htm,02/27/1987,R,93,null,null,1777378,null,null
Workingman's Death,http://www.boxofficemojo.com/movies/?id=workingmansdeath.htm,02/24/2006,Unrated,122,2214,2,2214,null,null
The World,http://www.boxofficemojo.com/movies/?id=world.htm,07/01/2005,Unrated,139,5390,3,64123,n/a,64123
The World According to Garp,http://www.boxofficemojo.com/movies/?id=worldaccordingtogarp.htm,07/23/1982,R,137,2902088,560,29712172,null,null
The World According to Shorts,http://www.boxofficemojo.com/movies/?id=worldaccordingtoshorts.htm,07/21/2006,Unrated,80,3780,1,12908,null,null
A World Apart,http://www.boxofficemojo.com/movies/?id=worldapart.htm,06/17/1988,PG,113,20815,42,2326860,null,null
World Gone Wild,http://www.boxofficemojo.com/movies/?id=worldgonewild.htm,04/22/1988,R,95,null,null,323947,null,null
The World Is Not Enough,http://www.boxofficemojo.com/movies/?id=worldisnotenough.htm,11/19/1999,PG-13,128,35519007,3163,126943684,234888716,361832400
World Trade Center,http://www.boxofficemojo.com/movies/?id=wtc.htm,08/09/2006,PG-13,125,18730762,3021,70278893,92691347,162970240
World Traveler,http://www.boxofficemojo.com/movies/?id=worldtravelor02.htm,04/19/2002,R,103,16072,19,103863,null,null
The World Unseen,http://www.boxofficemojo.com/movies/?id=worldunseen.htm,11/07/2008,PG-13,94,9031,3,17808,5293,23101
World War Z,http://www.boxofficemojo.com/movies/?id=worldwarz.htm,06/21/2013,PG-13,116,66411834,3607,202359711,337648165,540007876
The World's End,http://www.boxofficemojo.com/movies/?id=worldsend.htm,08/23/2013,R,109,8811790,1553,26004851,20084436,46089287
The World's Fastest Indian,http://www.boxofficemojo.com/movies/?id=worldsfastestindian.htm,12/07/2005,PG-13,127,null,251,5128124,13169566,18297690
World's Greatest Athlete (re-issue),http://www.boxofficemojo.com/movies/?id=worldsgreatestathlete81.htm,06/12/1981,G,N/A,null,null,null,null,null
World's Greatest Dad,http://www.boxofficemojo.com/movies/?id=worldsgreatestdad.htm,08/21/2009,R,99,4675,30,221805,null,null
The Worst Movie EVER!,http://www.boxofficemojo.com/movies/?id=worstmovieever.htm,08/19/2011,Unrated,76,11,2,25206,null,null
Worth Winning,http://www.boxofficemojo.com/movies/?id=worthwinning.htm,10/27/1989,PG-13,103,1492610,1260,3690328,null,null
WR:Mysteries of the Organism,http://www.boxofficemojo.com/movies/?id=wrmysteriesoftheorganism.htm,10/13/1971,Unrated,85,null,null,null,null,null
The Wraith,http://www.boxofficemojo.com/movies/?id=wraith.htm,11/21/1986,PG-13,92,1402535,588,3500000,null,null
Wrath of the Titans,http://www.boxofficemojo.com/movies/?id=clashofthetitans2.htm,03/30/2012,PG-13,99,33457188,3545,83670083,221600000,305270083
The Wreck of the Mary Deare,http://www.boxofficemojo.com/movies/?id=wreckofthemarydeare.htm,11/06/1959,Unrated,105,null,null,null,null,null
Wreck-It Ralph,http://www.boxofficemojo.com/movies/?id=rebootralph.htm,11/02/2012,PG,108,49038712,3752,189422889,281800000,471222889
Wrecked,http://www.boxofficemojo.com/movies/?id=wrecked.htm,04/01/2011,R,89,2054,1,8020,n/a,8020
The Wrecking Crew,http://www.boxofficemojo.com/movies/?id=wreckingcrew.htm,03/13/2015,PG,101,56858,65,535230,null,null
The Wrestler,http://www.boxofficemojo.com/movies/?id=wrestler.htm,12/17/2008,R,105,2313149,776,26238243,18465752,44703995
Wrestling Ernest Hemingway,http://www.boxofficemojo.com/movies/?id=wrestlingernesthemingway.htm,12/17/1993,PG-13,123,14871,47,278720,null,null
Wrestling with Angels:Playwright Tony Kushner,http://www.boxofficemojo.com/movies/?id=wrestlingwithangels.htm,10/04/2006,Unrated,98,5944,4,24729,null,null
Wretches & Jabberers,http://www.boxofficemojo.com/movies/?id=wretchesandjabberers.htm,04/01/2011,Unrated,94,null,1,84610,null,null
Wristcutters:A Love Story,http://www.boxofficemojo.com/movies/?id=wristcutters.htm,10/19/2007,R,91,42808,91,446165,7861,454026
Writer of O,http://www.boxofficemojo.com/movies/?id=writerofo.htm,05/04/2005,Unrated,80,2245,1,11728,null,null
Written on the Wind,http://www.boxofficemojo.com/movies/?id=writtenonthewind.htm,December 1956,Unrated,99,null,null,null,null,null
Wrong (2013),http://www.boxofficemojo.com/movies/?id=wrong2013.htm,03/29/2013,Unrated,94,20424,20,46021,null,null
The Wrong Guys,http://www.boxofficemojo.com/movies/?id=wrongguys.htm,05/13/1988,PG,86,null,null,1152786,null,null
Wrong Is Right,http://www.boxofficemojo.com/movies/?id=wrongisright.htm,05/14/1982,R,117,1412646,934,3583513,null,null
The Wrong Man,http://www.boxofficemojo.com/movies/?id=wrongman.htm,12/23/1956,Unrated,105,null,null,null,null,null
Wrong Turn,http://www.boxofficemojo.com/movies/?id=wrongturn.htm,05/30/2003,R,81,5161498,1615,15418790,13231785,28650575
Wrongfully Accused,http://www.boxofficemojo.com/movies/?id=wrongfullyaccused.htm,08/21/1998,PG-13,86,3504630,2062,9623329,null,null
Wuthering Heights (2012),http://www.boxofficemojo.com/movies/?id=wutheringheights2012.htm,10/05/2012,Unrated,129,8956,12,100915,n/a,100915
Wuthering Heights (Re-issue),http://www.boxofficemojo.com/movies/?id=wutheringheights89.htm,04/07/1989,Unrated,103,15493,7,624643,null,null
Wyatt Earp,http://www.boxofficemojo.com/movies/?id=wyattearp.htm,06/24/1994,PG-13,190,7543504,1859,25052000,null,null
X,http://www.boxofficemojo.com/movies/?id=x.htm,03/10/2000,R,98,6672,1,143355,n/a,143355
X Games 3D The Movie,http://www.boxofficemojo.com/movies/?id=xgames3d.htm,08/21/2009,PG,92,837216,1399,1391434,81313,1472747
The X-Files,http://www.boxofficemojo.com/movies/?id=x-filesfightthefuture.htm,06/19/1998,PG-13,121,30138758,2650,83898313,105278110,189176423
The X-Files:I Want to Believe,http://www.boxofficemojo.com/movies/?id=xfiles2.htm,07/25/2008,PG-13,104,10021753,3185,20982478,47386956,68369434
X-Men,http://www.boxofficemojo.com/movies/?id=xmen.htm,07/14/2000,PG-13,104,54471475,3112,157299717,139039810,296339527
X-Men Origins:Wolverine,http://www.boxofficemojo.com/movies/?id=wolverine.htm,05/01/2009,PG-13,107,85058003,4102,179883157,193179707,373062864
X-Men:Apocalypse,http://www.boxofficemojo.com/movies/?id=x-men2016.htm,05/27/2016,Not Yet Rated,N/A,null,null,null,null,null
X-Men:Days of Future Past,http://www.boxofficemojo.com/movies/?id=xmen2014.htm,05/23/2014,PG-13,131,90823660,4001,233921534,514200000,748121534
X-Men:First Class,http://www.boxofficemojo.com/movies/?id=xmenfirstclass.htm,06/03/2011,PG-13,131,55101604,3692,146408305,207215819,353624124
X-Men:The Last Stand,http://www.boxofficemojo.com/movies/?id=x3.htm,05/26/2006,PG-13,104,102750665,3714,234362462,224997093,459359555
X2:X-Men United,http://www.boxofficemojo.com/movies/?id=x2.htm,05/02/2003,PG-13,134,85558731,3749,214949694,192761855,407711549
Xanadu,http://www.boxofficemojo.com/movies/?id=xanadu.htm,08/08/1980,PG,96,1471595,null,22762571,null,null
Xiu Xiu:The Sent Down Girl,http://www.boxofficemojo.com/movies/?id=xiuxiu.htm,05/07/1999,R,100,23880,22,1010933,n/a,1010933
XX/XY,http://www.boxofficemojo.com/movies/?id=xxxy.htm,04/11/2003,R,91,17089,14,104130,null,null
XXX,http://www.boxofficemojo.com/movies/?id=xxx.htm,08/09/2002,PG-13,113,44506103,3536,142109382,135339000,277448382
XXX:State of the Union,http://www.boxofficemojo.com/movies/?id=xxx2.htm,04/29/2005,PG-13,93,12712272,3480,26873932,44148761,71022693
XXY,http://www.boxofficemojo.com/movies/?id=xxy.htm,05/02/2008,Unrated,86,3241,2,48334,2680535,2728869
Y Tu Mama Tambien,http://www.boxofficemojo.com/movies/?id=ytumamatambien.htm,03/15/2002,R,105,408091,286,13839658,19777034,33616692
Yaadein,http://www.boxofficemojo.com/movies/?id=yaadein.htm,07/27/2001,Unrated,N/A,645615,56,1000229,null,null
Yaavarum Nalam,http://www.boxofficemojo.com/movies/?id=yaavarumnalam.htm,03/06/2009,Unrated,146,11056,6,49043,null,null
The Yakuza,http://www.boxofficemojo.com/movies/?id=yakuza.htm,03/19/1975,R,112,null,null,null,null,null
Yamakasi,http://www.boxofficemojo.com/movies/?id=yamakasi.htm,01/18/2002,Unrated,90,null,38,184441,n/a,184441
Yamla Pagla Deewana,http://www.boxofficemojo.com/movies/?id=yamlapagladeewana.htm,01/14/2011,Unrated,145,504116,84,993031,600170,1593201
Yang Ban Xi,http://www.boxofficemojo.com/movies/?id=yangbanxi.htm,02/08/2006,Unrated,85,null,2,21244,null,null
Yangsi,http://www.boxofficemojo.com/movies/?id=yangsi.htm,12/07/2012,Unrated,82,null,1,4008,null,null
Yankee Buccaneer,http://www.boxofficemojo.com/movies/?id=yankeebuccaneer.htm,1952,Unrated,86,null,null,null,null,null
Yanks,http://www.boxofficemojo.com/movies/?id=yanks.htm,09/19/1979,R,139,null,null,3931010,null,null
The Yards,http://www.boxofficemojo.com/movies/?id=yardsthe.htm,10/20/2000,R,115,57339,146,889352,n/a,889352
The Year My Parents Went on Vacation,http://www.boxofficemojo.com/movies/?id=yearmyparentswentonvacation.htm,02/15/2008,PG,104,80655,30,807117,2409675,3216792
The Year My Voice Broke,http://www.boxofficemojo.com/movies/?id=yearmyvoicebroke.htm,08/25/1988,PG-13,103,5487,20,213901,null,null
The Year of Living Dangerously,http://www.boxofficemojo.com/movies/?id=yearoflivingdangerously.htm,01/21/1983,PG,115,1716040,690,10278575,null,null
Year of the Comet,http://www.boxofficemojo.com/movies/?id=yearofthecomet.htm,04/24/1992,PG-13,89,1350939,1006,2791515,null,null
Year of the Dog,http://www.boxofficemojo.com/movies/?id=yearofthedog.htm,04/13/2007,PG-13,97,108223,152,1540141,64027,1604168
Year of the Dragon,http://www.boxofficemojo.com/movies/?id=yearofthedragon.htm,08/16/1985,R,134,4093079,982,18707466,null,null
Year of the Gun,http://www.boxofficemojo.com/movies/?id=yearofthegun.htm,11/01/1991,R,111,606046,739,1182273,null,null
The Year of the Yao,http://www.boxofficemojo.com/movies/?id=yearoftheyao.htm,04/15/2005,PG,88,27823,12,35591,2994,38585
Year One,http://www.boxofficemojo.com/movies/?id=yearone.htm,06/19/2009,PG-13,100,19610304,3024,43337279,19020621,62357900
A Year Without Love,http://www.boxofficemojo.com/movies/?id=yearwithoutlove.htm,02/10/2006,R,102,3435,2,24381,38295,62676
The Yearling,http://www.boxofficemojo.com/movies/?id=yearling.htm,12/18/1946,Unrated,134,null,null,null,null,null
Yeh Jawaani Hai Deewani,http://www.boxofficemojo.com/movies/?id=yeijawaanihaideewani.htm,05/31/2013,Unrated,125,1568677,161,3827466,n/a,3827466
Yella,http://www.boxofficemojo.com/movies/?id=yella.htm,05/16/2008,Unrated,89,7767,2,30647,968941,999588
Yellow Asphalt,http://www.boxofficemojo.com/movies/?id=yellowasphalt.htm,03/13/2002,Unrated,87,null,1,11907,null,null
Yellow Day,http://www.boxofficemojo.com/movies/?id=yellowday.htm,09/19/2014,PG,98,29144,1,29144,null,null
The Yellow Handkerchief,http://www.boxofficemojo.com/movies/?id=yellowhandkerchief.htm,02/26/2010,PG-13,102,37296,29,318623,null,null
The Yellow Rolls-Royce,http://www.boxofficemojo.com/movies/?id=yellowrollsroyce.htm,05/13/1965,Unrated,122,null,null,null,null,null
Yellowbeard,http://www.boxofficemojo.com/movies/?id=yellowbeard.htm,06/24/1983,PG,96,1564155,761,4300000,null,null
Yentl,http://www.boxofficemojo.com/movies/?id=yentl.htm,11/18/1983,PG,134,2799566,747,40218899,null,null
Yes,http://www.boxofficemojo.com/movies/?id=yes.htm,06/24/2005,R,95,28451,26,396760,265186,661946
Yes Man,http://www.boxofficemojo.com/movies/?id=yesman.htm,12/19/2008,PG-13,104,18262471,3434,97690976,125550661,223241637
The Yes Men,http://www.boxofficemojo.com/movies/?id=yesmen.htm,09/24/2004,R,80,24373,32,255364,n/a,255364
The Yes Men Fix the World,http://www.boxofficemojo.com/movies/?id=yesmenfixtheworld.htm,09/25/2009,Unrated,87,1242,16,194533,22635,217168
Yes Nurse No Nurse,http://www.boxofficemojo.com/movies/?id=yesnursenonurse.htm,09/03/2004,Unrated,100,5324,2,13325,null,null
Yes Giorgio,http://www.boxofficemojo.com/movies/?id=yesgiorgio.htm,09/24/1982,PG,110,518786,424,2279543,null,null
Yi Yi (A One and a Two),http://www.boxofficemojo.com/movies/?id=yiyi.htm,10/06/2000,Unrated,173,null,15,1136776,null,null
Yiddish Theater:A Love Story,http://www.boxofficemojo.com/movies/?id=yiddishtheater.htm,11/21/2007,Unrated,90,1886,3,40182,null,null
The Yin and Yang of Mr. Go,http://www.boxofficemojo.com/movies/?id=yinyangofmrgo.htm,1970,Unrated,N/A,null,null,null,null,null
Yogi Bear,http://www.boxofficemojo.com/movies/?id=yogibear.htm,12/17/2010,PG,82,16411322,3515,100246011,101338130,201584141
Yojimbo,http://www.boxofficemojo.com/movies/?id=yojimbo.htm,09/13/1961,Unrated,110,null,null,null,null,null
Yonkers Joe,http://www.boxofficemojo.com/movies/?id=yonkersjoe.htm,01/09/2009,R,102,2073,2,8286,null,null
Yoo-Hoo Mrs. Goldberg,http://www.boxofficemojo.com/movies/?id=yoohoomrsgoldberg.htm,07/10/2009,Unrated,92,19302,25,1134623,null,null
Yor:Hunter from the Future,http://www.boxofficemojo.com/movies/?id=yor.htm,08/19/1983,PG,88,2810199,1425,2810199,null,null
Yossi,http://www.boxofficemojo.com/movies/?id=yossi.htm,01/25/2013,Unrated,84,12287,8,117047,n/a,117047
Yossi and Jagger,http://www.boxofficemojo.com/movies/?id=yossiandjagger.htm,09/24/2003,R,65,19395,6,267005,n/a,267005
You Again,http://www.boxofficemojo.com/movies/?id=youagain.htm,09/24/2010,PG,105,8407513,2548,25702053,6303195,32005248
You Ain't Seen Nothin' Yet,http://www.boxofficemojo.com/movies/?id=youaintseennothinyet.htm,06/07/2013,Unrated,115,5343,3,18929,487821,506750
You Came Along,http://www.boxofficemojo.com/movies/?id=youcamealong.htm,07/04/1945,Unrated,103,null,null,null,null,null
You Can Count on Me,http://www.boxofficemojo.com/movies/?id=youcancountonme.htm,11/10/2000,R,111,118170,150,9183362,1825717,11009079
You Can't Cheat an Honest Man,http://www.boxofficemojo.com/movies/?id=youcantcheatanhonestman.htm,02/18/1939,Unrated,79,null,null,null,null,null
You Can't Take It With You,http://www.boxofficemojo.com/movies/?id=youcanttakeitwithyou.htm,09/01/1938,Unrated,126,null,null,null,null,null
You Don't Mess with the Zohan,http://www.boxofficemojo.com/movies/?id=youdontmesswiththezohan.htm,06/06/2008,PG-13,113,38531374,3466,100018837,99917174,199936011
You Don't Need Feet to Dance,http://www.boxofficemojo.com/movies/?id=dontneedfeet.htm,03/22/2013,Unrated,88,1239,1,1719,null,null
You Got Served,http://www.boxofficemojo.com/movies/?id=yougotserved.htm,01/30/2004,PG-13,95,16123105,1943,40363810,8267751,48631561
You Gotta Stay Happy,http://www.boxofficemojo.com/movies/?id=yougottastayhappy.htm,10/28/1948,Unrated,100,null,null,null,null,null
You I Love,http://www.boxofficemojo.com/movies/?id=youilove.htm,11/19/2004,Unrated,83,5785,4,60815,null,null
You Kill Me,http://www.boxofficemojo.com/movies/?id=youkillme.htm,06/22/2007,R,92,233709,252,2429367,1318928,3748295
You Only Live Twice,http://www.boxofficemojo.com/movies/?id=youonlylivetwice.htm,06/13/1967,PG,117,null,null,43084787,null,null
You So Crazy,http://www.boxofficemojo.com/movies/?id=yousocrazy.htm,04/29/1994,Unrated,85,2521746,517,10184701,null,null
You Will Be My Son,http://www.boxofficemojo.com/movies/?id=youwillbemyson.htm,08/16/2013,R,102,15301,21,285151,3609323,3894474
You Will Meet a Tall Dark Stranger,http://www.boxofficemojo.com/movies/?id=talldarkstranger.htm,09/22/2010,R,98,160103,402,3248246,31027741,34275987
You Won't Miss Me,http://www.boxofficemojo.com/movies/?id=youwontmissme.htm,12/10/2010,Unrated,81,2240,1,2240,null,null
You'll Get Over It,http://www.boxofficemojo.com/movies/?id=youllgetoverit.htm,06/18/2004,Unrated,90,5384,2,50256,null,null
You're Gonna Miss Me,http://www.boxofficemojo.com/movies/?id=youregonnamissme.htm,06/08/2007,Unrated,92,1340,1,2324,null,null
You're Never Too Young,http://www.boxofficemojo.com/movies/?id=yourenevertooyoung.htm,08/25/1955,Unrated,102,null,null,null,null,null
You're Next,http://www.boxofficemojo.com/movies/?id=yourenext.htm,08/23/2013,R,96,7020196,2437,18494006,n/a,18494006
You're Not You,http://www.boxofficemojo.com/movies/?id=yourenotyou.htm,10/10/2014,R,104,9226,5,11486,n/a,11486
You're Telling Me!,http://www.boxofficemojo.com/movies/?id=youretellingme.htm,04/05/1934,Unrated,64,null,null,null,null,null
You've Been Trumped,http://www.boxofficemojo.com/movies/?id=youvebeentrumped.htm,08/03/2012,Unrated,100,4497,5,29273,n/a,29273
You've Got Mail,http://www.boxofficemojo.com/movies/?id=youvegotmail.htm,12/18/1998,PG,119,18426749,2948,115821495,135000000,250821495
You Me and Dupree,http://www.boxofficemojo.com/movies/?id=youmeanddupree.htm,07/14/2006,PG-13,108,21525560,3137,75628110,54803258,130431368
You the Living,http://www.boxofficemojo.com/movies/?id=youtheliving.htm,07/29/2009,Unrated,95,6924,1,21438,null,null
Young Adam,http://www.boxofficemojo.com/movies/?id=youngadam.htm,04/16/2004,NC-17,93,50278,41,767373,1794447,2561820
Young Adult,http://www.boxofficemojo.com/movies/?id=youngadult.htm,12/09/2011,R,94,3403159,987,16311571,6627456,22939027
Young and Beautiful,http://www.boxofficemojo.com/movies/?id=youngandbeautiful.htm,04/25/2014,Unrated,93,4607,8,61067,n/a,61067
Young and Innocent,http://www.boxofficemojo.com/movies/?id=youngandinnocent.htm,02/10/1938,Unrated,83,null,null,null,null,null
Young and Wild,http://www.boxofficemojo.com/movies/?id=youngandwild.htm,11/30/2012,Unrated,96,3798,2,5514,null,null
The Young Black Stallion (IMAX),http://www.boxofficemojo.com/movies/?id=youngblackstallion.htm,12/25/2003,G,45,629999,51,6751389,2887000,9638389
Young Detective Dee:Rise of the Sea Dragon,http://www.boxofficemojo.com/movies/?id=youngdetectivedee.htm,09/27/2013,Unrated,110,32795,35,87783,72200000,72287783
Young Doctors in Love,http://www.boxofficemojo.com/movies/?id=youngdoctorsinlove.htm,07/16/1982,R,92,4206265,796,30688860,null,null
Young Einstein,http://www.boxofficemojo.com/movies/?id=youngeinstein.htm,08/04/1989,PG,91,3094581,1217,11536599,null,null
Young Frankenstein,http://www.boxofficemojo.com/movies/?id=youngfrankenstein.htm,12/15/1974,PG,106,null,null,86273333,null,null
The Young Girl and the Monsoon,http://www.boxofficemojo.com/movies/?id=younggirlandthemonsoon.htm,05/04/2001,Unrated,N/A,null,null,9186,null,null
Young Girls of Rochefort (Re-issue),http://www.boxofficemojo.com/movies/?id=younggirlsofrochefort.htm,08/14/1998,G,125,null,null,91837,null,null
Young Goethe in Love,http://www.boxofficemojo.com/movies/?id=younggoetheinlove.htm,11/04/2011,Unrated,100,17143,9,162138,5626590,5788728
Young Guns,http://www.boxofficemojo.com/movies/?id=youngguns.htm,08/12/1988,R,102,7011393,1416,45661556,null,null
Young Guns II,http://www.boxofficemojo.com/movies/?id=youngguns2.htm,08/03/1990,PG-13,104,8017438,1770,44143410,null,null
Young Mr. Lincoln,http://www.boxofficemojo.com/movies/?id=youngmrlincoln.htm,06/09/1939,Unrated,100,null,null,null,null,null
Young Ones,http://www.boxofficemojo.com/movies/?id=youngones.htm,10/17/2014,R,100,null,null,null,null,null
Young People Fucking,http://www.boxofficemojo.com/movies/?id=youngpeoplefucking.htm,08/29/2008,Unrated,91,3220,1,9359,5100,14459
The Young Philadelphians,http://www.boxofficemojo.com/movies/?id=youngphiladelphians.htm,05/21/1959,Unrated,136,null,null,null,null,null
The Young Poisoner's Handbook,http://www.boxofficemojo.com/movies/?id=youngpoisonershandbook.htm,02/23/1996,R,99,null,null,536825,null,null
Young Sherlock Holmes,http://www.boxofficemojo.com/movies/?id=youngsherlockholmes.htm,12/06/1985,PG-13,108,2538234,1502,19739575,null,null
Young Soul Rebels,http://www.boxofficemojo.com/movies/?id=youngsoulrebels.htm,11/20/1991,R,105,2609,8,225664,null,null
Young Tom Edison,http://www.boxofficemojo.com/movies/?id=youngtomedison.htm,02/10/1940,Unrated,86,null,null,null,null,null
The Young Unknowns,http://www.boxofficemojo.com/movies/?id=youngunknowns.htm,04/11/2003,Unrated,N/A,4855,5,59166,null,null
The Young Victoria,http://www.boxofficemojo.com/movies/?id=youngvictoria.htm,12/18/2009,PG,104,260591,476,11001272,16408617,27409889
Young@Heart,http://www.boxofficemojo.com/movies/?id=youngatheart08.htm,04/09/2008,PG,107,50937,212,3992189,3104813,7097002
Youngblood,http://www.boxofficemojo.com/movies/?id=youngblood.htm,01/31/1986,R,110,4183292,1354,15448384,null,null
Your Friends and Neighbors,http://www.boxofficemojo.com/movies/?id=yourfriendsandneighbors.htm,08/21/1998,R,101,340288,246,4714658,null,null
Your Highness,http://www.boxofficemojo.com/movies/?id=yourhighness.htm,04/08/2011,R,102,9360020,2772,21596445,3260033,24856478
Your Mommy Kills Animals,http://www.boxofficemojo.com/movies/?id=yourmommykillsanimals.htm,07/20/2007,R,105,34000,1,34000,null,null
Your Sister's Sister,http://www.boxofficemojo.com/movies/?id=yoursisterssister.htm,06/15/2012,R,90,109221,101,1636190,n/a,1636190
Yours Mine and Ours,http://www.boxofficemojo.com/movies/?id=yoursmineandours.htm,11/23/2005,PG,90,17461108,3210,53412862,18615890,72028752
Youssou N'Dour:I Bring What I Love,http://www.boxofficemojo.com/movies/?id=youssoundour.htm,06/12/2009,PG,102,32598,7,172225,null,null
Youth in Revolt,http://www.boxofficemojo.com/movies/?id=youthinrevolt.htm,01/08/2010,R,90,6888334,1873,15281286,4369807,19651093
Youth Without Youth,http://www.boxofficemojo.com/movies/?id=youthwithoutyouth.htm,12/14/2007,R,124,28550,18,244397,2380362,2624759
Yu-Gi-Oh! The Movie,http://www.boxofficemojo.com/movies/?id=yugioh.htm,08/13/2004,PG,90,9485494,2411,19765868,9404542,29170410
Yuva,http://www.boxofficemojo.com/movies/?id=yuva.htm,05/21/2004,Unrated,160,210000,35,331166,null,null
Yuvvraaj,http://www.boxofficemojo.com/movies/?id=yuvvraaj.htm,11/21/2008,Unrated,158,264362,77,570090,4597862,5167952
Yves Saint Laurent,http://www.boxofficemojo.com/movies/?id=yvessaintlaurent.htm,06/25/2014,R,105,24207,24,723593,20302697,21026290
Yves St. Laurent,http://www.boxofficemojo.com/movies/?id=yvesstlaurent.htm,01/07/2004,Unrated,N/A,15385,2,99819,null,null
Z (40th anniv. re-issue),http://www.boxofficemojo.com/movies/?id=z09.htm,03/13/2009,R,127,10144,2,83305,null,null
Zack and Miri Make a Porno,http://www.boxofficemojo.com/movies/?id=zackandmirimakeaporno.htm,10/31/2008,R,101,10065630,2735,31457946,10647165,42105111
Zapped!,http://www.boxofficemojo.com/movies/?id=zapped.htm,07/23/1982,R,98,3012431,777,16897768,null,null
Zardoz,http://www.boxofficemojo.com/movies/?id=zardoz.htm,February 1974,R,105,null,null,null,null,null
Zathura,http://www.boxofficemojo.com/movies/?id=zathura.htm,11/11/2005,PG,113,13427872,3232,29258869,35062632,64321501
Zatoichi (Canada),http://www.boxofficemojo.com/movies/?id=zatoichica.htm,06/11/2004,R,115,null,15,1118163,n/a,1118163
Zatoichi:The Blind Swordsman,http://www.boxofficemojo.com/movies/?id=zatoichi.htm,07/23/2004,R,115,61104,55,1118163,31167430,32285593
Zaytoun,http://www.boxofficemojo.com/movies/?id=zaytoun.htm,09/20/2013,Unrated,107,4100,9,42330,null,null
Zebrahead,http://www.boxofficemojo.com/movies/?id=zebrahead.htm,10/23/1992,R,101,609041,251,1557771,null,null
Zelary,http://www.boxofficemojo.com/movies/?id=zelary.htm,09/17/2004,R,148,29002,21,330033,15131272,15461305
Zelig,http://www.boxofficemojo.com/movies/?id=zelig.htm,07/15/1983,PG,79,60119,245,11798616,null,null
Zen Noir,http://www.boxofficemojo.com/movies/?id=zennoir.htm,09/15/2006,Unrated,71,null,null,null,null,null
The Zen of Bennett,http://www.boxofficemojo.com/movies/?id=zenofbennett.htm,10/24/2012,Not Yet Rated,84,null,null,null,null,null
Zenith,http://www.boxofficemojo.com/movies/?id=zenith.htm,10/01/2010,Unrated,93,2347,4,7862,null,null
Zentropa,http://www.boxofficemojo.com/movies/?id=zentropa.htm,05/22/1992,R,112,21447,1,1007001,null,null
Zero Bridge,http://www.boxofficemojo.com/movies/?id=zerobridge.htm,02/16/2011,Unrated,96,3304,2,10357,null,null
Zero Charisma,http://www.boxofficemojo.com/movies/?id=zerocharisma.htm,10/11/2013,Unrated,86,null,5,9417,null,null
Zero Dark Thirty,http://www.boxofficemojo.com/movies/?id=binladen.htm,12/19/2012,R,157,24438936,2946,95720716,37100000,132820716
Zero Day,http://www.boxofficemojo.com/movies/?id=zeroday.htm,09/03/2003,Unrated,92,3148,1,8466,null,null
Zero Effect,http://www.boxofficemojo.com/movies/?id=zeroeffect.htm,01/30/1998,R,116,434840,129,2087471,null,null
Zero Hour!,http://www.boxofficemojo.com/movies/?id=zerohour.htm,11/13/1957,Unrated,81,null,null,null,null,null
Zero Kelvin,http://www.boxofficemojo.com/movies/?id=zerokelvin.htm,11/27/1996,Unrated,113,3740,1,10493,null,null
Zero Motivation,http://www.boxofficemojo.com/movies/?id=zeromotivation.htm,12/03/2014,Unrated,100,9427,7,116044,null,null
Zero Patience,http://www.boxofficemojo.com/movies/?id=zeropatience.htm,03/30/1994,Unrated,100,null,null,217300,null,null
The Zero Theorem,http://www.boxofficemojo.com/movies/?id=zerotheorem.htm,09/19/2014,R,107,83803,63,257706,513000,770706
Zerophilia,http://www.boxofficemojo.com/movies/?id=zerophilia.htm,10/13/2006,Unrated,90,2616,2,7763,null,null
Zeus and Roxanne,http://www.boxofficemojo.com/movies/?id=zeusandroxanne.htm,01/24/1997,PG,98,2755382,1745,7233324,null,null
Zhou Yu's Train,http://www.boxofficemojo.com/movies/?id=zhouyustrain.htm,07/16/2004,PG-13,97,22933,12,142562,181895,324457
Ziggy Stardust (Re-issue),http://www.boxofficemojo.com/movies/?id=ziggystardus02.htm,07/10/2002,PG,90,6816,5,162547,null,null
ZigZag,http://www.boxofficemojo.com/movies/?id=zigzag.htm,06/21/2002,R,101,1649,1,2418,null,null
Zinda,http://www.boxofficemojo.com/movies/?id=zinda.htm,01/13/2006,Unrated,114,167246,38,332491,null,null
Zindagi Na Milegi Dobara,http://www.boxofficemojo.com/movies/?id=zindagi.htm,07/15/2011,Unrated,155,960548,100,3108485,n/a,3108485
Zindagi Rocks,http://www.boxofficemojo.com/movies/?id=zindagirocks.htm,10/06/2006,Unrated,N/A,8330,10,10172,null,null
Zizek!,http://www.boxofficemojo.com/movies/?id=zizek.htm,11/18/2005,Unrated,71,7062,1,20177,20154,40331
Zodiac,http://www.boxofficemojo.com/movies/?id=zodiac07.htm,03/02/2007,R,156,13395610,2379,33080084,51705830,84785914
