Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Motherhood,http://www.boxofficemojo.com/movies/?id=motherhood.htm,10/23/2009,PG-13,90,50081,48,93388,632966,726354
The Mothman Prophecies,http://www.boxofficemojo.com/movies/?id=mothmanprophecies.htm,01/25/2002,PG-13,119,11208851,2331,35746370,19411169,55157539
Moto X Kids,http://www.boxofficemojo.com/movies/?id=motoxkids.htm,01/30/2004,PG,82,2462,5,2462,null,null
Motorama,http://www.boxofficemojo.com/movies/?id=motorama.htm,01/13/1993,R,91,5577,2,10535,null,null
The Motorcycle Diaries,http://www.boxofficemojo.com/movies/?id=motorcyclediaries.htm,09/24/2004,R,126,159819,272,16781387,40881837,57663224
Mouchette,http://www.boxofficemojo.com/movies/?id=mouchette.htm,03/12/1970,Unrated,85,null,null,null,null,null
Moulin Rouge!,http://www.boxofficemojo.com/movies/?id=moulinrouge.htm,05/18/2001,PG-13,127,13718306,2283,57386607,121826827,179213434
The Mountain Between Us,http://www.boxofficemojo.com/movies/?id=mountainbetweenus.htm,02/10/2017,Not Yet Rated,N/A,null,null,null,null,null
Mountain Patrol:Kekexili,http://www.boxofficemojo.com/movies/?id=kekexili.htm,04/14/2006,PG-13,90,16915,11,143383,26460,169843
Mountains of the Moon,http://www.boxofficemojo.com/movies/?id=mountainsofthemoon.htm,02/23/1990,R,136,66683,187,4011793,null,null
Mouse Hunt,http://www.boxofficemojo.com/movies/?id=mousehunt.htm,12/19/1997,PG,97,6062922,2233,61917389,60500000,122417389
Mouth to Mouth,http://www.boxofficemojo.com/movies/?id=mouthtomouth.htm,05/19/2006,Unrated,98,1406,1,2150,3168,5318
Move Over Darling,http://www.boxofficemojo.com/movies/?id=moveoverdarling.htm,12/19/1963,Unrated,103,null,null,null,null,null
Movers and Shakers,http://www.boxofficemojo.com/movies/?id=moversandshakers.htm,05/03/1985,PG,79,null,13,372438,null,null
Movie 43,http://www.boxofficemojo.com/movies/?id=movie43.htm,01/25/2013,R,97,4805878,2023,8840453,23598535,32438988
Moving,http://www.boxofficemojo.com/movies/?id=moving.htm,03/04/1988,R,89,4022782,1404,10815378,null,null
Moving McAllister,http://www.boxofficemojo.com/movies/?id=movingmcallister.htm,09/14/2007,PG-13,89,28665,86,42538,null,null
Moving Midway,http://www.boxofficemojo.com/movies/?id=movingmidway.htm,09/12/2008,Unrated,95,6539,4,40864,null,null
Moving the Mountain,http://www.boxofficemojo.com/movies/?id=movingthemountain.htm,04/26/1995,Unrated,83,3199,3,44536,null,null
Moving Violations,http://www.boxofficemojo.com/movies/?id=movingviolations.htm,04/19/1985,PG-13,90,3469488,1325,10627754,null,null
Mozart and the Whale,http://www.boxofficemojo.com/movies/?id=mozartandthewhale.htm,04/14/2006,PG-13,93,19610,5,36006,48441,84447
Mozart's Sister,http://www.boxofficemojo.com/movies/?id=mozartssister.htm,08/19/2011,Unrated,120,34046,36,707885,131769,839654
Mr. & Mrs. Bridge,http://www.boxofficemojo.com/movies/?id=mrandmrsbridge.htm,11/23/1990,PG-13,125,57959,240,7698010,null,null
Mr. & Mrs. Smith,http://www.boxofficemojo.com/movies/?id=mrandmrssmith.htm,06/10/2005,PG-13,115,50342878,3451,186336279,291871241,478207520
Mr. & Mrs. Smith (1941),http://www.boxofficemojo.com/movies/?id=mrmrssmith41.htm,01/31/1941,Unrated,95,null,null,null,null,null
Mr. 3000,http://www.boxofficemojo.com/movies/?id=mr3000.htm,09/17/2004,PG-13,104,8679028,2736,21811187,28190,21839377
Mr. Baseball,http://www.boxofficemojo.com/movies/?id=mrbaseball.htm,10/02/1992,PG-13,109,5240375,1866,20883046,null,null
Mr. Bean's Holiday,http://www.boxofficemojo.com/movies/?id=bean2.htm,08/24/2007,G,90,9889780,1778,33302167,196434177,229736344
Mr. Blandings Builds His Dream House,http://www.boxofficemojo.com/movies/?id=mrblandingsbuildshisdreamhouse.htm,03/25/1948,Unrated,94,null,null,null,null,null
Mr. Blue Sky,http://www.boxofficemojo.com/movies/?id=mrbluesky.htm,11/09/2007,Unrated,N/A,3714,1,5713,null,null
Mr. Brooks,http://www.boxofficemojo.com/movies/?id=mrbrooks.htm,06/01/2007,R,120,10017067,2453,28549298,19572602,48121900
Mr. Death,http://www.boxofficemojo.com/movies/?id=mrdeath.htm,12/29/1999,PG-13,91,24125,28,507941,null,null
Mr. Deeds,http://www.boxofficemojo.com/movies/?id=mrdeeds.htm,06/28/2002,PG-13,91,37162787,3239,126293452,44976083,171269535
Mr. Deeds Goes to Town,http://www.boxofficemojo.com/movies/?id=mr.deedsgoestotown.htm,04/12/1936,Unrated,115,null,null,null,null,null
Mr. Destiny,http://www.boxofficemojo.com/movies/?id=mrdestiny.htm,10/12/1990,PG-13,110,2991605,1025,15379253,null,null
Mr. Holland's Opus,http://www.boxofficemojo.com/movies/?id=mrhollandsopus.htm,12/29/1995,PG,143,9257334,1659,82569971,23700000,106269971
Mr. Holmes,http://www.boxofficemojo.com/movies/?id=mr.holmes.htm,07/17/2015,Not Yet Rated,103,null,null,null,null,null
Mr. Jealousy,http://www.boxofficemojo.com/movies/?id=mrjealousy.htm,06/05/1998,R,100,null,24,301796,null,null
Mr. Jones,http://www.boxofficemojo.com/movies/?id=mrjones.htm,10/08/1993,R,114,3102695,1483,8345845,null,null
Mr. Leather,http://www.boxofficemojo.com/movies/?id=mrleather.htm,12/08/2006,Unrated,90,null,null,null,null,null
Mr. Magoo,http://www.boxofficemojo.com/movies/?id=mrmagoo.htm,12/25/1997,PG,88,5233631,1857,21437192,null,null
Mr. Magorium's Wonder Emporium,http://www.boxofficemojo.com/movies/?id=mrmagorium.htm,11/16/2007,G,93,9630085,3168,32061555,37413106,69474661
Mr. Mom,http://www.boxofficemojo.com/movies/?id=mrmom.htm,07/22/1983,PG,91,4279384,1362,64783827,null,null
Mr. Nanny,http://www.boxofficemojo.com/movies/?id=mrnanny.htm,10/08/1993,PG,84,1853647,1293,4348572,null,null
Mr. Nice Guy,http://www.boxofficemojo.com/movies/?id=mrniceguy.htm,03/20/1998,PG-13,87,5250704,1463,12716953,6097767,18814720
Mr. Nobody,http://www.boxofficemojo.com/movies/?id=mrnobody.htm,11/01/2013,R,155,1612,4,3622,3543587,3547209
Mr. North,http://www.boxofficemojo.com/movies/?id=mrnorth.htm,07/22/1988,PG,90,37036,29,1221366,null,null
Mr. Peabody & Sherman,http://www.boxofficemojo.com/movies/?id=mrpeabodyandsherman.htm,03/07/2014,PG,90,32207057,3951,111506430,161406000,272912430
Mr. Pip,http://www.boxofficemojo.com/movies/?id=mrpip.htm,11/07/2014,PG-13,116,1714,10,1714,n/a,1714
Mr. Popper's Penguins,http://www.boxofficemojo.com/movies/?id=mrpopperspenguins.htm,06/17/2011,PG,95,18445355,3342,68224452,119137302,187361754
Mr. Saturday Night,http://www.boxofficemojo.com/movies/?id=mrsaturdaynight.htm,09/25/1992,R,119,4514027,1687,13351357,null,null
Mr. Skitch,http://www.boxofficemojo.com/movies/?id=mrskitch.htm,12/22/1933,Unrated,70,null,null,null,null,null
Mr. Smith Gets a Hustler,http://www.boxofficemojo.com/movies/?id=mrsmithgetsahustler.htm,06/21/2002,Unrated,91,1583,1,1915,null,null
Mr. Smith Goes to Washington,http://www.boxofficemojo.com/movies/?id=mr.smithgoestowashington.htm,10/19/1939,Unrated,129,null,null,null,null,null
Mr. Turner,http://www.boxofficemojo.com/movies/?id=mrturner.htm,12/19/2014,R,150,109000,120,3958500,1447000,5405500
Mr. Untouchable,http://www.boxofficemojo.com/movies/?id=mruntouchable.htm,10/26/2007,R,92,48280,26,104678,n/a,104678
Mr. Wonderful,http://www.boxofficemojo.com/movies/?id=mrwonderful.htm,10/15/1993,PG-13,99,1177311,720,3125424,null,null
Mr. Woodcock,http://www.boxofficemojo.com/movies/?id=mrwoodcock.htm,09/14/2007,PG-13,87,8761369,2237,25799486,7822365,33621851
Mr. Wrong,http://www.boxofficemojo.com/movies/?id=mrwrong.htm,02/16/1996,PG-13,97,5106797,1487,12825141,null,null
Mr. Ya Miss,http://www.boxofficemojo.com/movies/?id=mryamiss.htm,12/02/2005,Unrated,136,15776,10,18516,null,null
Mrs. Brown,http://www.boxofficemojo.com/movies/?id=mrsbrown.htm,07/18/1997,PG,103,76268,432,9229808,null,null
Mrs. Brown's Boys D'Movie,http://www.boxofficemojo.com/movies/?id=mrsbrownsboys.htm,TBD,Not Yet Rated,N/A,null,null,n/a,28840379,28840379
Mrs. Dalloway,http://www.boxofficemojo.com/movies/?id=mrsdalloway.htm,02/20/1998,PG-13,97,90127,8,3309421,null,null
Mrs. Doubtfire,http://www.boxofficemojo.com/movies/?id=mrsdoubtfire.htm,11/24/1993,PG-13,125,20468847,2354,219195243,222090952,441286195
Mrs. Henderson Presents,http://www.boxofficemojo.com/movies/?id=mrshendersonpresents.htm,12/09/2005,R,103,55344,522,11036366,16840051,27876417
Mrs. Palfrey at the Claremont,http://www.boxofficemojo.com/movies/?id=mrspalfrey.htm,11/25/2005,Unrated,105,9744,22,1720953,2198322,3919275
Mrs. Parker and the Vicious Circle,http://www.boxofficemojo.com/movies/?id=mrsparkerandviciouscircle.htm,11/23/1994,R,126,74512,67,2144667,null,null
Mrs. Parkington,http://www.boxofficemojo.com/movies/?id=mrsparkington.htm,10/12/1944,Unrated,124,null,null,null,null,null
Mrs. Soffel,http://www.boxofficemojo.com/movies/?id=mrssoffel.htm,12/28/1984,PG-13,112,1550034,801,4385312,null,null
Mrs. Winterbourne,http://www.boxofficemojo.com/movies/?id=mrswinterbourne.htm,04/19/1996,PG-13,106,3872900,1612,10082005,null,null
Much Ado About Nothing,http://www.boxofficemojo.com/movies/?id=muchadoaboutnothing.htm,05/07/1993,PG-13,110,108617,204,22549338,null,null
Much Ado About Nothing (2013),http://www.boxofficemojo.com/movies/?id=muchado13.htm,06/07/2013,PG-13,107,171942,222,4328849,n/a,4328849
Mud,http://www.boxofficemojo.com/movies/?id=mud.htm,04/26/2013,PG-13,130,2538599,960,21590086,n/a,21590086
The Mudge Boy,http://www.boxofficemojo.com/movies/?id=mudgeboy.htm,05/07/2004,R,94,11102,4,62852,null,null
Mugabe and the White African,http://www.boxofficemojo.com/movies/?id=mugabe.htm,07/23/2010,Unrated,94,1907,1,7924,null,null
Mugamoodi,http://www.boxofficemojo.com/movies/?id=mugamoodi.htm,08/31/2012,Unrated,150,55501,21,100809,n/a,100809
Mughal-e-Azam (Re-issue),http://www.boxofficemojo.com/movies/?id=mughaleazam.htm,04/01/2005,Unrated,173,60258,32,161434,null,null
Muhammad Ali The Greatest,http://www.boxofficemojo.com/movies/?id=muhammadalithegreatest.htm,04/11/2003,Unrated,N/A,5093,1,20073,null,null
Mujhse Shaadi Karogi,http://www.boxofficemojo.com/movies/?id=mujhseshaadikarogi.htm,07/30/2004,Unrated,90,379812,48,915728,null,null
Mulan,http://www.boxofficemojo.com/movies/?id=mulan.htm,06/19/1998,G,88,22745143,2953,120620254,183700000,304320254
Mulholland Drive,http://www.boxofficemojo.com/movies/?id=mulhollanddrive.htm,10/08/2001,R,147,587591,247,7220243,12897096,20117339
Mulholland Falls,http://www.boxofficemojo.com/movies/?id=mullhollandfalls.htm,04/26/1996,R,107,4306221,1625,11526099,null,null
Multiple Sarcasms,http://www.boxofficemojo.com/movies/?id=multiplesarcasms.htm,05/07/2010,R,98,16025,15,29731,null,null
Multiplicity,http://www.boxofficemojo.com/movies/?id=multiplicity.htm,07/19/1996,PG-13,116,5075340,2134,21075014,null,null
Mumbai Meri Jaan,http://www.boxofficemojo.com/movies/?id=mumbaimerijaan.htm,08/22/2008,Unrated,142,13588,8,16407,1186636,1203043
Mumford,http://www.boxofficemojo.com/movies/?id=mumford.htm,09/24/1999,R,112,1851291,1452,4555459,null,null
Mumia:Long Distance Revolutionary,http://www.boxofficemojo.com/movies/?id=mumia.htm,02/01/2013,Unrated,120,9283,4,37731,null,null
The Mummy,http://www.boxofficemojo.com/movies/?id=mummy.htm,05/07/1999,PG-13,124,43369635,3411,155385488,260547918,415933406
The Mummy (2016),http://www.boxofficemojo.com/movies/?id=mummy2016.htm,06/24/2016,Not Yet Rated,N/A,null,null,null,null,null
The Mummy Returns,http://www.boxofficemojo.com/movies/?id=mummyreturns.htm,05/04/2001,PG-13,130,68139035,3553,202019785,230993489,433013274
The Mummy:Tomb of the Dragon Emperor,http://www.boxofficemojo.com/movies/?id=mummy3.htm,08/01/2008,PG-13,114,40457770,3778,102491776,298636863,401128639
Munger Road,http://www.boxofficemojo.com/movies/?id=mungerroad.htm,09/30/2011,PG-13,86,36605,32,266689,null,null
Munich,http://www.boxofficemojo.com/movies/?id=munich.htm,12/23/2005,R,164,7566075,1498,47403685,82955226,130358911
Munnabhai Mbbs,http://www.boxofficemojo.com/movies/?id=munnabhaimbbs.htm,12/19/2003,Unrated,N/A,48772,17,48772,n/a,48772
The Muppet Christmas Carol,http://www.boxofficemojo.com/movies/?id=muppetchristmascarol.htm,12/11/1992,G,85,5010109,2084,27281507,null,null
The Muppet Movie,http://www.boxofficemojo.com/movies/?id=muppetmovie.htm,06/22/1979,G,95,null,null,65200000,null,null
Muppet Treasure Island,http://www.boxofficemojo.com/movies/?id=muppettreasureisland.htm,02/16/1996,G,99,7906689,2089,34327391,null,null
The Muppets,http://www.boxofficemojo.com/movies/?id=themuppets.htm,11/23/2011,PG,120,29239026,3440,88631237,76553000,165184237
Muppets from Space,http://www.boxofficemojo.com/movies/?id=muppetsfromspace.htm,07/14/1999,G,88,4826049,2265,16625807,5697805,22323612
Muppets Most Wanted,http://www.boxofficemojo.com/movies/?id=muppets2.htm,03/21/2014,PG,112,17005126,3194,51183113,29200000,80383113
The Muppets Take Manhattan,http://www.boxofficemojo.com/movies/?id=muppetstakemanhattan.htm,07/13/1984,G,94,4416022,1261,25534703,null,null
Muran,http://www.boxofficemojo.com/movies/?id=muran.htm,09/30/2011,Unrated,136,16490,10,30116,n/a,30116
Murder 11,http://www.boxofficemojo.com/movies/?id=murder11.htm,10/02/2013,Unrated,90,8106,2,22107,null,null
Murder 2,http://www.boxofficemojo.com/movies/?id=murder2.htm,07/08/2011,Unrated,145,null,26,59472,n/a,59472
Murder 3,http://www.boxofficemojo.com/movies/?id=murder3.htm,02/14/2013,Unrated,124,null,null,null,1773,null
Murder at 1600,http://www.boxofficemojo.com/movies/?id=murderat1600.htm,04/18/1997,R,108,7962268,2158,25804707,null,null
Murder by Death,http://www.boxofficemojo.com/movies/?id=murderbydeath.htm,06/23/1976,PG,94,null,null,null,null,null
Murder by Numbers,http://www.boxofficemojo.com/movies/?id=murderbynumbers.htm,04/19/2002,R,120,9307394,2663,31945749,24768398,56714147
Murder in Fashion,http://www.boxofficemojo.com/movies/?id=murderinfashion.htm,01/22/2010,R,90,1046,2,3346,null,null
Murder in the First,http://www.boxofficemojo.com/movies/?id=murderinthefirst.htm,01/20/1995,R,122,4719188,1302,17381942,null,null
Murder on the Orient Express,http://www.boxofficemojo.com/movies/?id=murderontheorientexpress.htm,11/24/1974,PG,128,null,null,27634716,null,null
Murder My Sweet,http://www.boxofficemojo.com/movies/?id=murdermysweet.htm,12/09/1944,Unrated,95,null,null,null,null,null
Murder.com,http://www.boxofficemojo.com/movies/?id=murdercom.htm,07/11/2008,R,85,1245,2,2070,null,null
Murderball,http://www.boxofficemojo.com/movies/?id=murderball.htm,07/08/2005,R,88,57286,97,1531154,219057,1750211
Murderous Maids,http://www.boxofficemojo.com/movies/?id=murderousmaids.htm,04/19/2002,Unrated,94,19992,5,225390,null,null
Muriel's Wedding,http://www.boxofficemojo.com/movies/?id=murielswedding.htm,03/10/1995,R,105,2607030,840,15119639,362638,15482277
Murmur of the Heart (Re-issue),http://www.boxofficemojo.com/movies/?id=murmuroftheheart89.htm,02/03/1989,R,118,null,null,1160784,null,null
Murphy's Law,http://www.boxofficemojo.com/movies/?id=murphyslaw.htm,04/18/1986,R,100,3388907,1260,9947631,null,null
Murphy's Romance,http://www.boxofficemojo.com/movies/?id=murphysromance.htm,12/27/1985,PG-13,107,4195468,1046,30867525,null,null
Muscle Beach Party,http://www.boxofficemojo.com/movies/?id=musclebeachparty.htm,03/25/1964,Unrated,94,null,null,null,null,null
Muscle Shoals,http://www.boxofficemojo.com/movies/?id=muscleshoals.htm,09/27/2013,PG,111,13901,56,696241,null,null
The Muse,http://www.boxofficemojo.com/movies/?id=muse.htm,08/27/1999,PG-13,97,3926825,1263,11614954,n/a,11614954
Museum Hours,http://www.boxofficemojo.com/movies/?id=museumhours.htm,06/28/2013,Unrated,107,29400,19,561457,n/a,561457
Music and Lyrics,http://www.boxofficemojo.com/movies/?id=musicandlyricsby.htm,02/14/2007,PG-13,96,13623630,2955,50572589,95323833,145896422
Music Box,http://www.boxofficemojo.com/movies/?id=musicbox.htm,12/22/1989,PG-13,126,19381,462,6263883,null,null
Music Country (IMAX),http://www.boxofficemojo.com/movies/?id=musiccountryimax.htm,N/A,Unrated,N/A,null,null,null,null,null
Music from Another Room,http://www.boxofficemojo.com/movies/?id=musicfromanotherroom.htm,04/24/1998,PG-13,104,null,null,118475,null,null
Music from the Inside Out,http://www.boxofficemojo.com/movies/?id=musicfromtheinsideout.htm,04/22/2005,Unrated,90,13444,4,141504,null,null
The Music Man,http://www.boxofficemojo.com/movies/?id=musicman.htm,06/19/1962,G,151,null,null,null,null,null
The Music Never Stopped,http://www.boxofficemojo.com/movies/?id=musicneverstopped.htm,03/18/2011,PG,105,76543,33,258223,null,null
The Music of Chance,http://www.boxofficemojo.com/movies/?id=musicofchance.htm,06/04/1993,R,98,13359,8,313967,null,null
Music of the Heart,http://www.boxofficemojo.com/movies/?id=musicoftheheart.htm,10/29/1999,PG,123,3653281,1353,14859394,n/a,14859394
The Music Teacher,http://www.boxofficemojo.com/movies/?id=musicteacher.htm,07/07/1989,PG,100,18486,19,1086894,null,null
Music Within,http://www.boxofficemojo.com/movies/?id=musicwithin.htm,10/26/2007,R,93,52744,18,154087,33494,187581
Musical Chairs,http://www.boxofficemojo.com/movies/?id=musicalchairs.htm,03/23/2012,PG,100,9092,12,31478,null,null
The Musketeer,http://www.boxofficemojo.com/movies/?id=musketeer.htm,09/07/2001,PG-13,104,10312740,2500,27073640,7512131,34585771
Must Love Dogs,http://www.boxofficemojo.com/movies/?id=mustlovedogs.htm,07/29/2005,PG-13,98,12855321,2505,43894863,14510450,58405313
The Mutant Chronicles,http://www.boxofficemojo.com/movies/?id=mutantchronicles.htm,04/24/2009,R,111,4724,2,6820,2124237,2131057
Mute Witness,http://www.boxofficemojo.com/movies/?id=mutewitness.htm,09/15/1995,R,97,560048,284,1125910,null,null
Mutiny on the Bounty (1935),http://www.boxofficemojo.com/movies/?id=mutinyonthebounty35.htm,11/08/1935,Unrated,132,null,null,null,null,null
Mutiny on the Bounty (1962),http://www.boxofficemojo.com/movies/?id=mutinyonthebounty62.htm,11/08/1962,Unrated,178,null,null,null,null,null
Mutual Appreciation,http://www.boxofficemojo.com/movies/?id=mutualappreciation.htm,09/01/2006,PG-13,109,13141,5,103509,17783,121292
MVP:Most Valuable Primate,http://www.boxofficemojo.com/movies/?id=mostvaluableprimate.htm,08/11/2000,PG,93,99518,205,1248746,null,null
My Afternoons with Margueritte,http://www.boxofficemojo.com/movies/?id=myafternoonswithmargueritte.htm,09/16/2011,Unrated,82,20900,41,666557,13590321,14256878
My Architect,http://www.boxofficemojo.com/movies/?id=myarchitect.htm,11/12/2003,Unrated,116,37929,39,2750707,n/a,2750707
My Baby's Daddy,http://www.boxofficemojo.com/movies/?id=mybabysdaddy.htm,01/09/2004,PG-13,86,7548819,1448,17669317,821106,18490423
My Beautiful Laundrette,http://www.boxofficemojo.com/movies/?id=mybeautifullaundrette.htm,03/07/1986,R,98,null,null,2451545,null,null
My Best Friend,http://www.boxofficemojo.com/movies/?id=mybestfriend.htm,07/13/2007,PG-13,94,45246,63,1426784,13260954,14687738
My Best Friend Is a Vampire,http://www.boxofficemojo.com/movies/?id=mybestfriendisavampire.htm,05/06/1988,PG,90,174380,170,174380,null,null
My Best Friend's Girl,http://www.boxofficemojo.com/movies/?id=mybestfriendsgirl.htm,09/19/2008,R,101,8265357,2636,19219250,22403252,41622502
My Best Friend's Wedding,http://www.boxofficemojo.com/movies/?id=mybestfriendswedding.htm,06/20/1997,PG-13,105,21678377,2376,127120029,172168576,299288605
My Big Fat Greek Wedding,http://www.boxofficemojo.com/movies/?id=mybigfatgreekwedding.htm,04/19/2002,PG,95,3002241,2016,241438208,127305836,368744044
My Big Fat Independent Movie,http://www.boxofficemojo.com/movies/?id=mybigfatindependentmovie.htm,09/30/2005,R,80,4655,1,4655,null,null
My Bloody Valentine (1981),http://www.boxofficemojo.com/movies/?id=mybloodyvalentine.htm,02/11/1981,R,91,null,null,5672031,null,null
My Bloody Valentine 3-D,http://www.boxofficemojo.com/movies/?id=mybloodyvalentine09.htm,01/16/2009,R,101,21241456,2534,51545952,49188766,100734718
My Blue Heaven,http://www.boxofficemojo.com/movies/?id=myblueheaven.htm,08/17/1990,PG-13,96,6207092,1868,23591472,null,null
My Blueberry Nights,http://www.boxofficemojo.com/movies/?id=myblueberrynights.htm,04/04/2008,PG-13,111,74146,69,867275,21101602,21968877
My Bodyguard,http://www.boxofficemojo.com/movies/?id=mybodyguard.htm,07/11/1980,PG,96,178641,null,22482952,null,null
My Bollywood Bride,http://www.boxofficemojo.com/movies/?id=mybollywoodbride.htm,06/08/2007,PG-13,94,null,null,null,null,null
My Boss's Daughter,http://www.boxofficemojo.com/movies/?id=mybosssdaughter.htm,08/22/2003,PG-13,86,4855798,2206,15550605,2640400,18191005
My Boyfriend's Back,http://www.boxofficemojo.com/movies/?id=myboyfriendsback.htm,08/06/1993,PG-13,85,1465476,1165,3335984,null,null
My Brilliant Career,http://www.boxofficemojo.com/movies/?id=mybrilliantcareer.htm,02/01/1980,G,N/A,null,null,null,null,null
My Brother,http://www.boxofficemojo.com/movies/?id=mybrother.htm,03/16/2007,PG-13,106,28613,28,65797,84690,150487
My Brother Is an Only Child,http://www.boxofficemojo.com/movies/?id=mybrotherisanonlychild.htm,03/28/2008,R,100,9357,14,255620,12626488,12882108
My Brother The Devil,http://www.boxofficemojo.com/movies/?id=mybrotherthedevil.htm,03/22/2013,Unrated,111,10305,4,44906,null,null
My Brother's Wedding (re-issue),http://www.boxofficemojo.com/movies/?id=mybrotherswedding.htm,09/14/2007,Unrated,82,4294,1,8217,8980,17197
My Chauffeur,http://www.boxofficemojo.com/movies/?id=mychauffeur.htm,01/24/1986,R,97,3613652,1253,4781448,null,null
My Country My Country,http://www.boxofficemojo.com/movies/?id=mycountrymycountry.htm,08/04/2006,Unrated,90,3546,4,33620,null,null
My Cousin Vinny,http://www.boxofficemojo.com/movies/?id=mycousinvinny.htm,03/13/1992,R,120,7416751,1506,52929168,11159384,64088552
My Darling Clementine,http://www.boxofficemojo.com/movies/?id=mydarlingclementine.htm,12/03/1946,Unrated,96,null,null,null,null,null
My Date with Drew,http://www.boxofficemojo.com/movies/?id=mydatewithdrew.htm,08/05/2005,PG,90,85223,58,181041,81729,262770
My Demon Lover,http://www.boxofficemojo.com/movies/?id=mydemonlover.htm,04/24/1987,PG-13,87,1815583,1115,3922273,null,null
My Dinner with Andre (Re-issue),http://www.boxofficemojo.com/movies/?id=mydinnerwithaundre99.htm,05/14/1999,PG,110,5073,1,5073,null,null
My Dog Skip,http://www.boxofficemojo.com/movies/?id=mydogskip.htm,01/14/2000,PG,95,5863545,2331,34134641,1413120,35547761
My Dog Tulip,http://www.boxofficemojo.com/movies/?id=mydogtulip.htm,09/01/2010,Unrated,82,11550,5,246574,null,null
My Dream Is Yours,http://www.boxofficemojo.com/movies/?id=mydreamisyours.htm,04/16/1949,Unrated,101,null,null,null,null,null
My Fair Lady,http://www.boxofficemojo.com/movies/?id=myfairlady.htm,10/21/1964,G,170,null,null,72000000,null,null
My Family,http://www.boxofficemojo.com/movies/?id=myfamily.htm,05/05/1995,R,126,2164840,415,11079373,null,null
My Father My Lord,http://www.boxofficemojo.com/movies/?id=myfathermylord.htm,05/16/2008,Unrated,72,24096,9,203708,367858,571566
My Father's Glory,http://www.boxofficemojo.com/movies/?id=myfathersglory.htm,06/14/1991,G,110,null,null,1730856,null,null
My Father the Hero,http://www.boxofficemojo.com/movies/?id=myfatherthehero.htm,02/04/1994,PG,90,5645251,1373,25479558,null,null
My Favorite Martian,http://www.boxofficemojo.com/movies/?id=myfavoritemartian.htm,02/12/1999,PG,80,8828586,2349,36850101,null,null
My Favorite Wife,http://www.boxofficemojo.com/movies/?id=myfavoritewife.htm,05/02/1940,Unrated,88,null,null,null,null,null
My Favorite Year,http://www.boxofficemojo.com/movies/?id=myfavoriteyear.htm,10/08/1982,PG,92,2400696,720,20123620,null,null
My Fellow Americans,http://www.boxofficemojo.com/movies/?id=myfellowamericans.htm,12/20/1996,PG-13,101,2860334,1915,22313201,null,null
My First Mister,http://www.boxofficemojo.com/movies/?id=myfirstmister.htm,10/12/2001,R,109,102456,103,568762,n/a,568762
My First Wedding,http://www.boxofficemojo.com/movies/?id=myfirstwedding.htm,08/18/2006,PG-13,100,10120,5,14982,651172,666154
My Flesh and Blood,http://www.boxofficemojo.com/movies/?id=myfleshandblood.htm,11/28/2003,Unrated,83,18763,7,40573,null,null
My Friend Pinto,http://www.boxofficemojo.com/movies/?id=myfriendpinto.htm,10/14/2011,Unrated,115,null,null,null,1754,null
My Fuhrer,http://www.boxofficemojo.com/movies/?id=myfuhrer.htm,08/14/2009,Unrated,89,1197,1,2465,7693278,7695743
My Geisha,http://www.boxofficemojo.com/movies/?id=mygeisha.htm,06/13/1962,Unrated,119,null,null,null,null,null
My Giant,http://www.boxofficemojo.com/movies/?id=mygiant.htm,04/10/1998,PG,104,3117795,1948,8072007,null,null
My Girl,http://www.boxofficemojo.com/movies/?id=mygirl.htm,11/27/1991,PG,102,12391783,2089,59489799,null,null
My Girl 2,http://www.boxofficemojo.com/movies/?id=mygirl2.htm,02/11/1994,PG,99,5012295,1853,17359799,null,null
My Heroes Have Always Been Cowboys,http://www.boxofficemojo.com/movies/?id=myheroeshavealwaysbeencowboys.htm,03/01/1991,PG,106,1361700,850,3603615,null,null
My Joy,http://www.boxofficemojo.com/movies/?id=myjoy.htm,09/30/2011,Unrated,N/A,2077,1,6298,n/a,6298
My Kid Could Paint That,http://www.boxofficemojo.com/movies/?id=mykidcouldpaintthat.htm,10/05/2007,PG-13,81,26290,20,231574,26090,257664
My Kingdom,http://www.boxofficemojo.com/movies/?id=mykingdom.htm,12/06/2002,Unrated,117,2607,1,4296,null,null
My Kingdom (2011),http://www.boxofficemojo.com/movies/?id=mykingdom2011.htm,09/09/2011,Unrated,97,16816,20,36533,n/a,36533
My Left Foot,http://www.boxofficemojo.com/movies/?id=myleftfoot.htm,11/10/1989,R,98,41165,510,14743391,null,null
My Life,http://www.boxofficemojo.com/movies/?id=mylife.htm,11/12/1993,PG-13,117,5536098,1290,27804899,null,null
My Life as a Dog,http://www.boxofficemojo.com/movies/?id=mylifeasadog.htm,05/01/1987,Unrated,101,11667,1,8345266,n/a,8345266
My Life Directed,http://www.boxofficemojo.com/movies/?id=mylifedirected.htm,02/27/2015,PG-13,N/A,null,null,null,null,null
My Life in Ruins,http://www.boxofficemojo.com/movies/?id=mylifeinruins.htm,06/05/2009,PG-13,98,3223161,1165,8665206,11790070,20455276
My Life So Far,http://www.boxofficemojo.com/movies/?id=mylifesofar.htm,07/23/1999,PG-13,95,53937,22,635620,null,null
My Life Without Me,http://www.boxofficemojo.com/movies/?id=mylifewithoutme.htm,09/26/2003,R,106,40515,39,400948,9326006,9726954
