Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
The Machinist,http://www.boxofficemojo.com/movies/?id=machinist.htm,10/22/2004,R,102,64661,72,1082715,7120520,8203235
Machuca,http://www.boxofficemojo.com/movies/?id=machuca.htm,01/19/2005,Unrated,116,4635,1,26676,3161024,3187700
The Mackintosh Man,http://www.boxofficemojo.com/movies/?id=mackintoshman.htm,07/25/1973,PG,98,null,null,null,null,null
Mad About Mambo,http://www.boxofficemojo.com/movies/?id=madaboutmambo.htm,08/04/2000,PG-13,91,32432,51,65283,null,null
Mad City,http://www.boxofficemojo.com/movies/?id=madcity.htm,11/07/1997,PG-13,115,4649742,2194,10541523,null,null
Mad Detective,http://www.boxofficemojo.com/movies/?id=maddetective.htm,07/18/2008,Unrated,89,2682,1,4629,2156161,2160790
Mad Dog and Glory,http://www.boxofficemojo.com/movies/?id=maddogandglory.htm,03/05/1993,R,97,3815555,1118,11081586,null,null
Mad Dog Time,http://www.boxofficemojo.com/movies/?id=maddogtime.htm,11/08/1996,R,93,null,null,107874,null,null
Mad Hot Ballroom,http://www.boxofficemojo.com/movies/?id=madhotballroom.htm,05/13/2005,PG,110,45348,202,8117961,961081,9079042
Mad Love,http://www.boxofficemojo.com/movies/?id=madlove95.htm,05/26/1995,PG-13,96,6820171,1500,15453274,null,null
Mad Love (2002),http://www.boxofficemojo.com/movies/?id=madlove02.htm,08/30/2002,R,120,23869,17,280046,n/a,280046
Mad Max,http://www.boxofficemojo.com/movies/?id=madmax.htm,03/21/1980,R,94,null,null,8750000,null,null
Mad Max Beyond Thunderdome,http://www.boxofficemojo.com/movies/?id=madmaxbeyondthunderdome.htm,07/12/1985,PG-13,107,7283714,1475,36230219,null,null
Mad Max:Fury Road,http://www.boxofficemojo.com/movies/?id=furyroad.htm,05/15/2015,R,N/A,null,null,null,null,null
Mad Money,http://www.boxofficemojo.com/movies/?id=madmoney.htm,01/18/2008,PG-13,104,7736452,2470,20668843,5743320,26412163
Madagascar,http://www.boxofficemojo.com/movies/?id=madagascar.htm,05/27/2005,PG,86,47224594,4142,193595521,339085150,532680671
Madagascar 3:Europe's Most Wanted,http://www.boxofficemojo.com/movies/?id=madagascar3.htm,06/08/2012,PG,93,60316738,4263,216391482,530529792,746921274
Madagascar 4,http://www.boxofficemojo.com/movies/?id=madagascar4.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Madagascar:Escape 2 Africa,http://www.boxofficemojo.com/movies/?id=madagascar2.htm,11/07/2008,PG,89,63106589,4065,180010950,423889404,603900354
Madame Bovary (1949),http://www.boxofficemojo.com/movies/?id=madamebovary49.htm,08/25/1949,Unrated,114,null,null,null,null,null
Madame Bovary (1991),http://www.boxofficemojo.com/movies/?id=madamebovary.htm,12/27/1991,PG-13,143,236113,53,1942423,null,null
Madame Butterfly,http://www.boxofficemojo.com/movies/?id=madamebutterfly.htm,05/03/1996,Unrated,129,6027,1,65196,null,null
Madame Curie,http://www.boxofficemojo.com/movies/?id=madamecurie.htm,12/15/1943,Unrated,124,null,null,null,null,null
Madame Sata,http://www.boxofficemojo.com/movies/?id=madamesata.htm,07/09/2003,Unrated,105,23654,9,198309,n/a,198309
Madame Sousatzka,http://www.boxofficemojo.com/movies/?id=madamesousatzka.htm,10/14/1988,PG-13,122,172740,123,3548238,null,null
Made,http://www.boxofficemojo.com/movies/?id=made.htm,07/13/2001,R,95,118003,182,5313300,167353,5480653
Made in America,http://www.boxofficemojo.com/movies/?id=madeinamerica.htm,05/28/1993,PG-13,113,11821326,2048,44942695,60000000,104942695
Made in Cleveland,http://www.boxofficemojo.com/movies/?id=madeincleveland.htm,06/21/2013,Unrated,113,3411,5,10681,null,null
Made in Dagenham,http://www.boxofficemojo.com/movies/?id=madeindagenham.htm,11/19/2010,R,113,37563,89,1095369,11299718,12395087
Made in Heaven,http://www.boxofficemojo.com/movies/?id=madeinheaven.htm,11/06/1987,PG,103,1678154,898,4572845,null,null
Made in U.S.A. (re-issue),http://www.boxofficemojo.com/movies/?id=madeinusa09.htm,01/09/2009,R,90,11147,2,95209,null,null
Made in USA,http://www.boxofficemojo.com/movies/?id=madeinusa.htm,03/11/1988,R,82,null,null,null,null,null
Made of Honor,http://www.boxofficemojo.com/movies/?id=madeofhonor.htm,05/02/2008,PG-13,101,14756850,2816,46012734,59950026,105962760
Made-Up,http://www.boxofficemojo.com/movies/?id=madeup.htm,05/30/2003,PG-13,96,null,5,79766,null,null
Madeline,http://www.boxofficemojo.com/movies/?id=madeline.htm,07/10/1998,PG,88,6414668,1863,29967750,null,null
Mademoiselle C,http://www.boxofficemojo.com/movies/?id=mademoisellec.htm,09/11/2013,R,93,14284,7,48668,null,null
Mademoiselle Chambon,http://www.boxofficemojo.com/movies/?id=mademoisellechambon.htm,05/28/2010,Unrated,101,19446,16,531685,4745439,5277124
Madhouse,http://www.boxofficemojo.com/movies/?id=madhouse.htm,02/16/1990,PG-13,91,5240816,1555,21036771,null,null
Madigan's Millions,http://www.boxofficemojo.com/movies/?id=madigansmillions.htm,December 1969,G,N/A,null,null,null,null,null
Madison,http://www.boxofficemojo.com/movies/?id=madison.htm,04/22/2005,PG,94,268370,94,517262,null,null
The Madness of King George,http://www.boxofficemojo.com/movies/?id=madnessofkinggeorge.htm,12/30/1994,PG-13,110,65226,464,15238689,null,null
Madonna:Truth or Dare,http://www.boxofficemojo.com/movies/?id=truthordare.htm,05/10/1991,R,114,2521171,652,15012935,14000000,29012935
The Madwoman of Chaillot,http://www.boxofficemojo.com/movies/?id=madwomanofchaillot.htm,10/12/1969,G,132,null,null,null,null,null
Maelstrom,http://www.boxofficemojo.com/movies/?id=maelstrom.htm,09/29/2000,R,86,29514,9,254380,null,null
Maestro,http://www.boxofficemojo.com/movies/?id=maestro.htm,03/12/2004,Unrated,77,6388,1,25315,null,null
The Mafia Only Kills in Summer,http://www.boxofficemojo.com/movies/?id=mafiakills.htm,03/06/2015,Not Yet Rated,90,null,4,18593,n/a,18593
Mafia!,http://www.boxofficemojo.com/movies/?id=mafia.htm,07/24/1998,PG-13,83,6577961,1944,19889299,null,null
Mafioso (re-issue),http://www.boxofficemojo.com/movies/?id=mafioso.htm,01/19/2007,Unrated,105,29965,7,400019,null,null
Magdalena The Unholy Saint,http://www.boxofficemojo.com/movies/?id=magdalena.htm,03/11/2005,Unrated,110,6470,3,6470,null,null
The Magdalene Sisters,http://www.boxofficemojo.com/movies/?id=magdalenesisters.htm,08/01/2003,R,119,84553,295,4890878,16066123,20957001
The Magdalene Sisters (Canada),http://www.boxofficemojo.com/movies/?id=magdalenesistersca.htm,07/18/2003,R,119,null,null,4890878,n/a,4890878
Maggie,http://www.boxofficemojo.com/movies/?id=maggie.htm,05/08/2015,Not Yet Rated,95,null,null,null,null,null
Magic,http://www.boxofficemojo.com/movies/?id=magic.htm,11/08/1978,R,107,null,null,null,null,null
Magic in the Moonlight,http://www.boxofficemojo.com/movies/?id=magicinthemoonlight.htm,07/25/2014,PG-13,98,1786150,964,10539326,21800000,32339326
Magic in the Water,http://www.boxofficemojo.com/movies/?id=magicinthewater.htm,09/01/1995,PG,98,1455946,890,2680717,null,null
Magic Mike,http://www.boxofficemojo.com/movies/?id=magicmike.htm,06/29/2012,R,110,39127170,3120,113721571,53500000,167221571
Magic Mike XXL,http://www.boxofficemojo.com/movies/?id=magicmike2.htm,07/01/2015,R,N/A,null,null,null,null,null
The Magic of Belle Isle,http://www.boxofficemojo.com/movies/?id=magicofbelleisle.htm,07/06/2012,PG,109,10367,10,102388,n/a,102388
The Magic of Lassie,http://www.boxofficemojo.com/movies/?id=magicoflassie.htm,1978,G,100,null,null,null,null,null
Magic to Win,http://www.boxofficemojo.com/movies/?id=magictowin.htm,12/09/2011,Unrated,N/A,5125,5,10697,n/a,10697
Magic Trip,http://www.boxofficemojo.com/movies/?id=magictrip.htm,08/05/2011,R,90,14367,18,154521,n/a,154521
Magical Universe,http://www.boxofficemojo.com/movies/?id=magicaluniverse.htm,10/31/2014,Unrated,77,null,null,null,null,null
The Magician (2010),http://www.boxofficemojo.com/movies/?id=magician2010.htm,10/29/2010,Unrated,85,117,1,406,null,null
Magician:The Astonishing Life and Work of Orson Welles,http://www.boxofficemojo.com/movies/?id=magician2014.htm,12/10/2014,PG-13,94,7130,2,16400,null,null
Magnificent Desolation (IMAX),http://www.boxofficemojo.com/movies/?id=magnificentdesolationimax.htm,09/23/2005,Unrated,40,479587,82,34135538,5619450,39754988
Magnificent Obsession,http://www.boxofficemojo.com/movies/?id=magnificentobsession.htm,08/04/1954,Unrated,108,null,null,null,null,null
The Magnificent Seven,http://www.boxofficemojo.com/movies/?id=magnificentseven.htm,10/23/1960,Unrated,128,null,null,null,null,null
Magnolia,http://www.boxofficemojo.com/movies/?id=magnolia.htm,12/17/1999,R,188,5694588,1086,22455976,25995827,48451803
Magnum Force,http://www.boxofficemojo.com/movies/?id=magnumforce.htm,12/25/1973,R,124,null,null,39768000,null,null
Mahogany,http://www.boxofficemojo.com/movies/?id=mahogany.htm,10/08/1975,PG,108,null,null,null,null,null
The Maid,http://www.boxofficemojo.com/movies/?id=maid09.htm,10/16/2009,Unrated,94,17036,19,576608,1056397,1633005
Maid in Manhattan,http://www.boxofficemojo.com/movies/?id=maidinmanhattan.htm,12/13/2002,PG-13,105,18711407,3050,94011225,60895468,154906693
Maid to Order,http://www.boxofficemojo.com/movies/?id=maidtoorder.htm,07/31/1987,PG,92,1162491,522,9868521,null,null
Maidan,http://www.boxofficemojo.com/movies/?id=maidan.htm,12/12/2014,Unrated,130,1847,1,3909,null,null
Maidentrip,http://www.boxofficemojo.com/movies/?id=maidentrip.htm,12/20/2013,Unrated,82,1622,9,68243,null,null
Mail Order Bride,http://www.boxofficemojo.com/movies/?id=mailorderbride.htm,10/31/2003,R,84,null,null,null,null,null
Mail Order Wife,http://www.boxofficemojo.com/movies/?id=mailorderwife.htm,03/11/2005,R,91,14643,5,62387,2982,65369
Main Aurr Mrs. Khanna,http://www.boxofficemojo.com/movies/?id=mainaurrmrskhanna.htm,10/16/2009,Unrated,135,121134,59,197183,234447,431630
The Main Event,http://www.boxofficemojo.com/movies/?id=mainevent.htm,06/22/1979,PG,112,null,null,42800000,null,null
Main Hoon Na,http://www.boxofficemojo.com/movies/?id=mainhoonna.htm,04/30/2004,Unrated,182,704651,79,1747060,9089210,10836270
Main Prem Ki Diwani Hoon,http://www.boxofficemojo.com/movies/?id=mainpremkidiwanihoon.htm,06/27/2003,Unrated,197,672891,60,1232228,5058114,6290342
Main Street,http://www.boxofficemojo.com/movies/?id=mainstreet.htm,09/09/2011,PG,92,1553,1,2560,n/a,2560
Main Tera Hero,http://www.boxofficemojo.com/movies/?id=mainterahero.htm,04/04/2014,Unrated,100,162404,77,274579,n/a,274579
The Majestic,http://www.boxofficemojo.com/movies/?id=majestic.htm,12/21/2001,PG,152,4904339,2361,27807266,9510292,37317558
Major Dundee (Re-issue),http://www.boxofficemojo.com/movies/?id=majordundee05.htm,04/08/2005,R,124,3520,3,20807,null,null
Major League,http://www.boxofficemojo.com/movies/?id=majorleague.htm,04/07/1989,R,107,8836265,1615,49797148,null,null
Major League II,http://www.boxofficemojo.com/movies/?id=majorleague2.htm,04/01/1994,PG,105,7040777,2167,30626182,null,null
Major League:Back to the Minors,http://www.boxofficemojo.com/movies/?id=majorleague3.htm,04/17/1998,PG-13,100,2087011,2322,3572443,null,null
Major Payne,http://www.boxofficemojo.com/movies/?id=majorpayne.htm,03/24/1995,PG-13,98,7011225,1991,29412050,700000,30112050
Make Believe,http://www.boxofficemojo.com/movies/?id=makebelieve.htm,05/13/2011,Unrated,90,null,1,19085,null,null
Make Your Move,http://www.boxofficemojo.com/movies/?id=makeyourmove.htm,04/18/2014,PG-13,110,81172,142,125106,1346000,1471106
Making Grace,http://www.boxofficemojo.com/movies/?id=makinggrace.htm,07/20/2005,Unrated,86,456,1,1496,null,null
Making Love,http://www.boxofficemojo.com/movies/?id=makinglove.htm,02/12/1982,R,113,3015497,380,11897978,null,null
Making Mr. Right,http://www.boxofficemojo.com/movies/?id=makingmrright.htm,04/10/1987,PG-13,99,444756,296,1584970,null,null
Making the Boys,http://www.boxofficemojo.com/movies/?id=makingtheboys.htm,03/11/2011,Unrated,90,7513,3,33443,null,null
Making the Grade,http://www.boxofficemojo.com/movies/?id=makingthegrade.htm,05/18/1984,R,104,1760856,1197,4561346,null,null
Mala Noche (re-issue),http://www.boxofficemojo.com/movies/?id=malanoche07.htm,06/01/2007,Unrated,78,3833,2,25386,37357,62743
Maladies,http://www.boxofficemojo.com/movies/?id=maladies.htm,03/21/2014,Unrated,96,null,null,null,null,null
Malamaal Weekly,http://www.boxofficemojo.com/movies/?id=malamaal.htm,03/10/2006,Unrated,137,75556,19,204612,549397,754009
Malcolm X,http://www.boxofficemojo.com/movies/?id=malcolmx.htm,11/20/1992,PG-13,202,9871125,1249,48169910,null,null
Maldeamores,http://www.boxofficemojo.com/movies/?id=maldeamores.htm,03/14/2008,R,N/A,22000,18,22000,null,null
Maleficent,http://www.boxofficemojo.com/movies/?id=maleficient.htm,05/30/2014,PG,97,69431298,3948,241410378,517000000,758410378
Malena,http://www.boxofficemojo.com/movies/?id=malena.htm,12/22/2000,R,90,62282,117,3448233,11045051,14493284
Malevolence,http://www.boxofficemojo.com/movies/?id=malevolence.htm,09/10/2004,R,90,13445,10,127287,n/a,127287
The Malibu Bikini Shop,http://www.boxofficemojo.com/movies/?id=malibubikinishop.htm,02/06/1987,R,89,null,null,null,null,null
Malibu's Most Wanted,http://www.boxofficemojo.com/movies/?id=malibusmostwanted.htm,04/18/2003,PG-13,80,12618159,2503,34432201,190303,34622504
Malice,http://www.boxofficemojo.com/movies/?id=malice.htm,10/01/1993,R,106,9232650,1519,46405336,null,null
Mallrats,http://www.boxofficemojo.com/movies/?id=mallrats.htm,10/20/1995,R,97,1153838,852,2122561,null,null
Malone,http://www.boxofficemojo.com/movies/?id=malone.htm,05/01/1987,R,92,1377691,1326,3060858,null,null
The Maltese Falcon,http://www.boxofficemojo.com/movies/?id=maltesefalcon.htm,10/03/1941,Unrated,101,null,null,null,null,null
Mama,http://www.boxofficemojo.com/movies/?id=mama.htm,01/18/2013,PG-13,100,28402310,2781,71628180,74800000,146428180
Mama Africa,http://www.boxofficemojo.com/movies/?id=mamaafrica.htm,06/07/2002,Unrated,156,1581,2,1581,null,null
Mama's Boy,http://www.boxofficemojo.com/movies/?id=mamasboy.htm,N/A,PG-13,100,null,null,n/a,688145,688145
Mambo Italiano,http://www.boxofficemojo.com/movies/?id=mamboitalianous.htm,09/19/2003,R,88,734570,183,6253026,2439610,8692636
Mambo Italiano (Canada),http://www.boxofficemojo.com/movies/?id=mamboitaliano.htm,06/06/2003,Unrated,89,406651,100,6253026,null,null
The Mambo Kings,http://www.boxofficemojo.com/movies/?id=mambokings.htm,02/28/1992,R,105,319793,185,6742168,null,null
Mame,http://www.boxofficemojo.com/movies/?id=mame.htm,03/07/1974,PG,132,null,null,null,null,null
Mamitas,http://www.boxofficemojo.com/movies/?id=mamitas.htm,04/27/2012,R,109,null,null,null,null,null
Mamma Mia!,http://www.boxofficemojo.com/movies/?id=mammamia.htm,07/18/2008,PG-13,108,27751240,3194,144130063,465711574,609841637
Mammoth,http://www.boxofficemojo.com/movies/?id=mammoth.htm,11/20/2009,Unrated,125,4531,1,9580,1810434,1820014
The Man,http://www.boxofficemojo.com/movies/?id=man.htm,09/09/2005,PG-13,84,4065014,2040,8330720,5154425,13485145
Man About Town,http://www.boxofficemojo.com/movies/?id=manabouttown.htm,N/A,R,100,null,null,n/a,1165186,1165186
A Man Apart,http://www.boxofficemojo.com/movies/?id=manapart.htm,04/04/2003,R,105,11019224,2495,26736098,17614828,44350926
Man Bites Dog,http://www.boxofficemojo.com/movies/?id=manbitesdog.htm,01/15/1993,NC-17,95,15176,4,205569,null,null
A Man Called Sarge,http://www.boxofficemojo.com/movies/?id=mancalledsarge.htm,02/02/1990,PG-13,88,null,188,92706,null,null
A Man for All Seasons,http://www.boxofficemojo.com/movies/?id=manforallseasons.htm,12/22/1966,G,120,null,null,null,null,null
The Man from Elysian Fields,http://www.boxofficemojo.com/movies/?id=manfromelysianfields.htm,09/27/2002,R,106,46353,50,1435016,571375,2006391
The Man from Monterey,http://www.boxofficemojo.com/movies/?id=manfrommonterey.htm,07/15/1933,Unrated,57,null,null,null,null,null
The Man From Nowhere,http://www.boxofficemojo.com/movies/?id=manfromnowhere.htm,10/01/2010,R,N/A,35751,19,528175,42531615,43059790
Man From Reno,http://www.boxofficemojo.com/movies/?id=manfromreno.htm,03/27/2015,Unrated,111,15158,7,58301,null,null
The Man From Snowy River,http://www.boxofficemojo.com/movies/?id=manfromsnowyriver.htm,11/05/1982,PG,102,694126,517,20659423,null,null
The Man from the Alamo,http://www.boxofficemojo.com/movies/?id=manfromthealamo.htm,August 1953,Unrated,79,null,null,null,null,null
The Man From U.N.C.L.E.,http://www.boxofficemojo.com/movies/?id=uncle.htm,08/14/2015,PG-13,N/A,null,null,null,null,null
A Man In Love,http://www.boxofficemojo.com/movies/?id=maninlove.htm,1987,R,125,null,null,949451,null,null
The Man in the Iron Mask,http://www.boxofficemojo.com/movies/?id=manintheironmask.htm,03/13/1998,PG-13,172,17271450,3101,56968902,126000000,182968902
Man in the Middle,http://www.boxofficemojo.com/movies/?id=maninthemiddle.htm,02/05/1964,Unrated,94,null,null,null,null,null
The Man in the Moon,http://www.boxofficemojo.com/movies/?id=maninthemoon.htm,10/04/1991,PG-13,99,109935,121,2853801,null,null
The Man in the White Suit (2012 re-release),http://www.boxofficemojo.com/movies/?id=maninthewhitesuit2012.htm,11/16/2012,Unrated,85,3874,1,8718,null,null
A Man Named Pearl,http://www.boxofficemojo.com/movies/?id=mannamedpearl.htm,08/31/2007,G,78,8378,9,208392,null,null
The Man Nobody Knew:In Search of My Father CIA Spymaster William Colby,http://www.boxofficemojo.com/movies/?id=mannobodyknew.htm,09/23/2011,Unrated,104,15411,8,183342,null,null
Man of Iron,http://www.boxofficemojo.com/movies/?id=manofiron.htm,11/20/1981,PG,153,null,null,492035,null,null
The Man of My Life,http://www.boxofficemojo.com/movies/?id=manofmylife.htm,09/21/2007,Unrated,112,2991,1,7704,2534873,2542577
A Man of No Importance,http://www.boxofficemojo.com/movies/?id=amanofnoimportance.htm,12/22/1994,R,99,36606,23,920916,null,null
Man of Steel,http://www.boxofficemojo.com/movies/?id=superman2012.htm,06/14/2013,PG-13,143,116619362,4207,291045518,377000000,668045518
Man of Tai Chi,http://www.boxofficemojo.com/movies/?id=manoftaichi.htm,11/01/2013,R,105,61054,110,100144,n/a,100144
Man of the Century,http://www.boxofficemojo.com/movies/?id=manofthecentury.htm,10/29/1999,R,77,7724,10,34857,null,null
Man of the House,http://www.boxofficemojo.com/movies/?id=manofthehouse.htm,03/03/1995,PG,97,9473317,2059,40070995,null,null
Man of the House,http://www.boxofficemojo.com/movies/?id=manofthehouse05.htm,02/25/2005,PG-13,97,8917251,2422,19699706,1877918,21577624
Man of the Year,http://www.boxofficemojo.com/movies/?id=manoftheyear.htm,10/13/2006,PG-13,115,12299380,2626,37327390,3910258,41237648
Man of the Year (1996),http://www.boxofficemojo.com/movies/?id=manoftheyear96.htm,03/01/1996,Unrated,85,26147,4,209935,null,null
Man on a Ledge,http://www.boxofficemojo.com/movies/?id=manonaledge.htm,01/27/2012,PG-13,102,8001932,2998,18620000,27601189,46221189
Man on a Mission,http://www.boxofficemojo.com/movies/?id=manonamission.htm,01/13/2012,Unrated,83,3430,5,8688,null,null
Man on Fire,http://www.boxofficemojo.com/movies/?id=manonfire.htm,04/21/2004,R,146,22751490,2986,77911774,52381940,130293714
Man on Fire (1987),http://www.boxofficemojo.com/movies/?id=manonfire87.htm,10/09/1987,R,92,258812,178,519596,null,null
Man on the Flying Trapeze,http://www.boxofficemojo.com/movies/?id=manontheflyingtrapeze.htm,08/03/1935,Unrated,65,null,null,null,null,null
Man on the Moon,http://www.boxofficemojo.com/movies/?id=manonthemoon.htm,12/22/1999,R,119,7515585,2079,34607430,12827000,47434430
Man on the Train,http://www.boxofficemojo.com/movies/?id=manonthetrain.htm,05/09/2003,R,90,41138,85,2542020,5043969,7585989
Man on Wire,http://www.boxofficemojo.com/movies/?id=manonwire.htm,07/25/2008,PG-13,90,51392,93,2962242,2296327,5258569
Man Push Cart,http://www.boxofficemojo.com/movies/?id=manpushcart.htm,09/08/2006,Unrated,87,13694,1,36608,19295,55903
Man Trouble,http://www.boxofficemojo.com/movies/?id=mantrouble.htm,07/17/1992,PG-13,100,2034475,1009,4096030,null,null
The Man Who Copied,http://www.boxofficemojo.com/movies/?id=manwhocopied.htm,04/22/2005,R,123,2244,3,24391,null,null
The Man Who Cried,http://www.boxofficemojo.com/movies/?id=manwhocried.htm,05/25/2001,R,100,93455,28,747092,n/a,747092
The Man Who Fell to Earth (35th anniversary re-issue),http://www.boxofficemojo.com/movies/?id=manwhofelltoearth11.htm,06/24/2011,R,139,5922,6,100072,n/a,100072
The Man Who Knew Too Little,http://www.boxofficemojo.com/movies/?id=manwhoknewtoolittle.htm,11/14/1997,PG,90,4604819,2039,13717039,null,null
The Man Who Knew Too Much,http://www.boxofficemojo.com/movies/?id=manwhoknewtoomuch.htm,06/01/1956,Unrated,120,null,null,null,null,null
The Man Who Loved Women,http://www.boxofficemojo.com/movies/?id=manwholovedwomen.htm,12/16/1983,R,110,1347032,845,10964231,null,null
The Man Who Shook the Hand of Vicente Fernandez,http://www.boxofficemojo.com/movies/?id=vicentefernandez.htm,12/07/2012,Unrated,N/A,3099,2,10782,null,null
The Man Who Shot Liberty Valance,http://www.boxofficemojo.com/movies/?id=manwhoshotlibertyvalance.htm,04/22/1962,Unrated,123,null,null,null,null,null
The Man Who Wasn't There,http://www.boxofficemojo.com/movies/?id=manwhowasntthere.htm,11/02/2001,R,116,664404,259,7504257,11412366,18916623
The Man Who Wasn't There (1983),http://www.boxofficemojo.com/movies/?id=manwhowasntthere83.htm,08/12/1983,R,111,1379502,980,2443487,null,null
The Man Who Would Be King,http://www.boxofficemojo.com/movies/?id=manwhowouldbeking.htm,12/17/1975,PG,129,null,null,null,null,null
Man with a Plan,http://www.boxofficemojo.com/movies/?id=manwithaplan.htm,05/31/1996,Unrated,90,6920,2,33402,null,null
The Man with One Red Shoe,http://www.boxofficemojo.com/movies/?id=manwithoneredshoe.htm,07/19/1985,PG,92,3139015,1049,8645411,null,null
The Man with the Golden Gun,http://www.boxofficemojo.com/movies/?id=manwiththegoldengun.htm,12/18/1974,PG,125,null,null,20972000,null,null
The Man with the Iron Fists,http://www.boxofficemojo.com/movies/?id=manwiththeironfists.htm,11/02/2012,R,96,7910980,1872,15634090,4087155,19721245
The Man with Two Brains,http://www.boxofficemojo.com/movies/?id=manwithtwobrains.htm,06/03/1983,R,90,3498931,1203,10353438,null,null
The Man Without a Face,http://www.boxofficemojo.com/movies/?id=manwithoutaface.htm,08/27/1993,PG-13,114,4026775,1332,24760338,n/a,24760338
The Man Without a Past,http://www.boxofficemojo.com/movies/?id=manwithoutapast.htm,04/04/2003,PG-13,97,23281,31,921847,8642390,9564237
Man's Best Friend,http://www.boxofficemojo.com/movies/?id=mansbestfriend.htm,11/19/1993,R,87,3861079,1230,12974636,null,null
A Man a Woman and a Bank,http://www.boxofficemojo.com/movies/?id=amanawomanandabank.htm,09/28/1979,PG,101,null,null,683353,null,null
Man Woman and Child,http://www.boxofficemojo.com/movies/?id=manwomanandchild.htm,04/01/1983,PG,99,802702,350,2314561,null,null
Man-Thing,http://www.boxofficemojo.com/movies/?id=man-thing.htm,N/A,R,N/A,null,null,null,null,null
Management,http://www.boxofficemojo.com/movies/?id=management.htm,05/15/2009,R,93,375916,212,934658,1467085,2401743
Manakamana,http://www.boxofficemojo.com/movies/?id=manakamana.htm,04/18/2014,Unrated,118,3635,4,30029,null,null
The Manchurian Candidate,http://www.boxofficemojo.com/movies/?id=manchuriancandidate.htm,07/30/2004,R,130,20018620,2867,65955630,30150334,96105964
The Manchurian Candidate (1962),http://www.boxofficemojo.com/movies/?id=manchuriancandidate62.htm,10/24/1962,Unrated,126,null,null,2757256,null,null
The Manchurian Candidate (re-issue),http://www.boxofficemojo.com/movies/?id=manchuriancandidate88.htm,02/12/1988,PG-13,126,87850,49,2757256,null,null
Mancora,http://www.boxofficemojo.com/movies/?id=mancora.htm,03/20/2009,R,100,7675,2,29697,166372,196069
Manda Bala (Send a Bullet),http://www.boxofficemojo.com/movies/?id=mandabala.htm,08/17/2007,Unrated,85,14030,9,122905,2120,125025
Mandela,http://www.boxofficemojo.com/movies/?id=mandela.htm,03/21/1997,Unrated,118,8413,8,42056,null,null
Mandela:Long Walk to Freedom,http://www.boxofficemojo.com/movies/?id=mandela2013.htm,11/29/2013,PG-13,139,2240745,1010,8323085,19010750,27333835
Manderlay,http://www.boxofficemojo.com/movies/?id=manderlay.htm,01/27/2006,Unrated,139,15117,20,78378,596540,674918
Manfast,http://www.boxofficemojo.com/movies/?id=manfast.htm,04/30/2003,Unrated,95,4042,1,11480,null,null
Mangal Pandey - The Rising,http://www.boxofficemojo.com/movies/?id=mangalpandey.htm,08/12/2005,Unrated,150,531018,63,954108,7187968,8142076
Manglehorn,http://www.boxofficemojo.com/movies/?id=manglehorn.htm,06/19/2015,R,97,null,null,null,null,null
The Mangler,http://www.boxofficemojo.com/movies/?id=mangler.htm,03/03/1995,R,106,933809,800,1781383,null,null
Manhattan,http://www.boxofficemojo.com/movies/?id=manhattan.htm,04/25/1979,R,96,485734,null,39946780,null,null
Manhattan Murder Mystery,http://www.boxofficemojo.com/movies/?id=manhattanmurdermystery.htm,08/18/1993,PG,107,2015360,337,11330911,null,null
The Manhattan Project,http://www.boxofficemojo.com/movies/?id=manhattanproject.htm,06/13/1986,PG-13,117,1503545,834,3900000,null,null
Manhunter,http://www.boxofficemojo.com/movies/?id=manhunter.htm,08/15/1986,R,124,2204400,779,8620929,null,null
Maniac (2013),http://www.boxofficemojo.com/movies/?id=maniac2013.htm,06/21/2013,Unrated,89,5571,12,31081,null,null
Maniac Cop,http://www.boxofficemojo.com/movies/?id=maniaccop.htm,05/13/1988,R,85,188348,50,671382,null,null
Manic,http://www.boxofficemojo.com/movies/?id=manic.htm,04/25/2003,R,100,7628,15,69958,null,null
Manifesto,http://www.boxofficemojo.com/movies/?id=manifesto.htm,01/27/1989,R,96,9838,1,70060,null,null
Manito,http://www.boxofficemojo.com/movies/?id=manito.htm,06/13/2003,Unrated,78,11000,5,11000,null,null
The Manitou,http://www.boxofficemojo.com/movies/?id=manitou.htm,04/28/1978,PG,104,null,null,null,null,null
Manna from Heaven,http://www.boxofficemojo.com/movies/?id=mannafromheaven.htm,08/02/2002,PG,119,null,33,505675,null,null
Mannat,http://www.boxofficemojo.com/movies/?id=mannat.htm,10/06/2006,Unrated,165,33911,10,53589,null,null
Mannequin,http://www.boxofficemojo.com/movies/?id=mannequin.htm,02/13/1987,R,90,6001208,978,42721196,null,null
Mannequin Two:On the Move,http://www.boxofficemojo.com/movies/?id=mannequin2.htm,05/17/1991,PG,95,1692817,1540,3752428,null,null
Manny amd Lo,http://www.boxofficemojo.com/movies/?id=mannyandlo.htm,07/26/1996,R,88,18665,27,502313,null,null
Manon of the Spring,http://www.boxofficemojo.com/movies/?id=manonofthespring.htm,11/05/1987,PG,113,null,null,3940542,null,null
Mansfield Park,http://www.boxofficemojo.com/movies/?id=mansfieldpark.htm,11/19/1999,PG-13,98,85608,152,4775847,null,null
Mansome,http://www.boxofficemojo.com/movies/?id=mansome.htm,05/18/2012,PG-13,84,18395,20,36280,null,null
