Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Friday the 13th Part III,http://www.boxofficemojo.com/movies/?id=friday13th3.htm,08/13/1982,R,88,9406522,1079,36690067,null,null
Friday the 13th Part III (Re-issue),http://www.boxofficemojo.com/movies/?id=friday13th383.htm,05/13/1983,R,95,788797,520,36690067,null,null
Friday the 13th Part VI,http://www.boxofficemojo.com/movies/?id=friday13th6.htm,08/01/1986,R,90,6750837,1610,19472057,null,null
Friday the 13th Part VII,http://www.boxofficemojo.com/movies/?id=friday13th7.htm,05/13/1988,R,90,8245038,1796,19170001,null,null
Friday the 13th Part VIII,http://www.boxofficemojo.com/movies/?id=friday13th8.htm,07/28/1989,R,90,6251310,1683,14343976,null,null
Friday the 13th:Final Chapter,http://www.boxofficemojo.com/movies/?id=friday13th4.htm,04/13/1984,R,90,11183148,1600,32980880,null,null
Fried Green Tomatoes,http://www.boxofficemojo.com/movies/?id=friedgreentomatoes.htm,12/27/1991,PG-13,137,5235940,1331,82418501,37000000,119418501
Friended to Death,http://www.boxofficemojo.com/movies/?id=friendedtodeath.htm,05/02/2014,R,94,null,null,null,null,null
Friends and Family,http://www.boxofficemojo.com/movies/?id=friendsandfamily.htm,05/16/2003,Unrated,87,8804,4,127212,null,null
Friends and Lovers,http://www.boxofficemojo.com/movies/?id=friendsandlovers.htm,04/16/1999,R,102,33543,53,33543,null,null
Friends with Benefits,http://www.boxofficemojo.com/movies/?id=friendswithbenefits10.htm,07/22/2011,R,120,18622150,2926,55802754,93739491,149542245
Friends with Kids,http://www.boxofficemojo.com/movies/?id=friendswithkids.htm,03/09/2012,R,100,1454561,640,7251073,5768000,13019073
Friends with Money,http://www.boxofficemojo.com/movies/?id=friendswithmoney.htm,04/07/2006,R,87,3179025,1010,13368437,4876807,18245244
Fright Night,http://www.boxofficemojo.com/movies/?id=frightnight.htm,08/02/1985,R,106,6118543,1545,24922237,null,null
Fright Night (2011),http://www.boxofficemojo.com/movies/?id=frightnight2011.htm,08/19/2011,R,106,7714388,3114,18302607,22700000,41002607
Fright Night II,http://www.boxofficemojo.com/movies/?id=frightnight2.htm,05/19/1989,R,108,548231,161,2983784,null,null
The Frightened City,http://www.boxofficemojo.com/movies/?id=frightenedcity.htm,07/20/1962,Unrated,98,null,null,null,null,null
The Frighteners,http://www.boxofficemojo.com/movies/?id=frighteners.htm,07/19/1996,R,110,5565495,1675,16759216,12600000,29359216
The Frisco Kid,http://www.boxofficemojo.com/movies/?id=friscokid.htm,07/13/1979,PG,121,160292,null,9346177,null,null
Frisk,http://www.boxofficemojo.com/movies/?id=frisk.htm,03/22/1996,Unrated,87,10110,4,87433,null,null
Fritz Lang's 'M' (2013 re-release),http://www.boxofficemojo.com/movies/?id=m2013.htm,03/15/2013,Unrated,99,6123,3,35566,null,null
Frogs for Snakes,http://www.boxofficemojo.com/movies/?id=frogsforsnakes.htm,05/21/1999,R,108,12191,29,21589,null,null
From Beneath,http://www.boxofficemojo.com/movies/?id=frombeneath.htm,08/10/2012,Unrated,82,47628,18,144123,null,null
From Beyond,http://www.boxofficemojo.com/movies/?id=frombeyond.htm,10/24/1986,R,85,514417,190,1261000,null,null
From Dusk Till Dawn,http://www.boxofficemojo.com/movies/?id=fromdusktilldawn.htm,01/19/1996,R,100,10240805,2007,25836616,null,null
From Hell,http://www.boxofficemojo.com/movies/?id=fromhell.htm,10/19/2001,R,122,11014818,2334,31602566,42955549,74558115
From Here to Eternity (50th Anniversary),http://www.boxofficemojo.com/movies/?id=fromheretoeternity03.htm,12/05/2003,Unrated,N/A,18176,5,36416,null,null
From Justin to Kelly,http://www.boxofficemojo.com/movies/?id=fromjustintokelly.htm,06/20/2003,PG,81,2715848,2001,4928883,null,null
From Mao to Mozart,http://www.boxofficemojo.com/movies/?id=frommaotomozart.htm,04/10/1981,G,114,null,null,1205934,null,null
From Mayerling to Sarajevo (2015 re-issue),http://www.boxofficemojo.com/movies/?id=frommayerlingtosarajevo.htm,03/27/2015,Unrated,89,5247,1,5247,null,null
From Mexico with Love,http://www.boxofficemojo.com/movies/?id=frommexicowithlove.htm,10/09/2009,PG-13,98,334340,279,548787,708,549495
From Paris with Love,http://www.boxofficemojo.com/movies/?id=frompariswithlove.htm,02/05/2010,R,95,8158860,2722,24077427,28749167,52826594
From Prada to Nada,http://www.boxofficemojo.com/movies/?id=frompradatonada.htm,01/28/2011,PG-13,107,1115638,261,3033623,123276,3156899
From Russia with Love,http://www.boxofficemojo.com/movies/?id=fromrussiawithlove.htm,04/08/1964,GP,115,null,null,24796765,null,null
From the Hip,http://www.boxofficemojo.com/movies/?id=fromthehip.htm,02/06/1987,PG,111,2645437,971,9518342,null,null
From the Rough,http://www.boxofficemojo.com/movies/?id=fromtherough.htm,04/25/2014,PG,97,null,null,null,null,null
From Up on Poppy Hill,http://www.boxofficemojo.com/movies/?id=fromuponpoppyhill.htm,03/15/2013,PG,91,57585,49,1002895,60034949,61037844
The Front,http://www.boxofficemojo.com/movies/?id=front.htm,09/17/1976,PG,95,null,null,null,null,null
The Front Line,http://www.boxofficemojo.com/movies/?id=frontline.htm,01/20/2012,Unrated,132,7188,6,11018,null,null
The Front Page,http://www.boxofficemojo.com/movies/?id=frontpage.htm,12/17/1974,PG,105,null,null,null,null,null
Frontera,http://www.boxofficemojo.com/movies/?id=frontera.htm,09/05/2014,PG-13,103,10962,14,59696,null,null
Frontrunners,http://www.boxofficemojo.com/movies/?id=frontrunners.htm,10/15/2008,Unrated,83,6888,6,26976,null,null
Frost/Nixon,http://www.boxofficemojo.com/movies/?id=frostnixon.htm,12/05/2008,R,122,3022250,1105,18622031,8804304,27426335
Frozen,http://www.boxofficemojo.com/movies/?id=frozen2013.htm,11/22/2013,PG,108,67391326,3742,400738009,873481000,1274219009
Frozen (2010),http://www.boxofficemojo.com/movies/?id=frozen.htm,02/05/2010,R,94,131395,106,246176,2904910,3151086
Frozen River,http://www.boxofficemojo.com/movies/?id=frozenriver.htm,08/01/2008,R,97,70234,96,2511476,2902807,5414283
Fruitvale Station,http://www.boxofficemojo.com/movies/?id=fruitvale.htm,07/12/2013,R,90,4590219,1086,16101339,1284491,17385830
Fuel,http://www.boxofficemojo.com/movies/?id=fuel.htm,09/18/2009,Unrated,112,12386,4,32465,null,null
The Fugitive,http://www.boxofficemojo.com/movies/?id=fugitive.htm,08/06/1993,PG-13,130,23758855,2425,183875760,185000000,368875760
The Fugitive (1947),http://www.boxofficemojo.com/movies/?id=fugitive47.htm,11/03/1947,Unrated,104,null,null,null,null,null
Fugitive Pieces,http://www.boxofficemojo.com/movies/?id=fugitivepieces.htm,05/02/2008,R,105,102212,38,635783,208162,843945
Fukrey,http://www.boxofficemojo.com/movies/?id=fukrey.htm,06/14/2013,Unrated,130,74110,57,125279,null,null
Full Battle Rattle,http://www.boxofficemojo.com/movies/?id=fullbattlerattle.htm,07/09/2008,Unrated,92,3216,1,12306,null,null
Full Frontal,http://www.boxofficemojo.com/movies/?id=fullfrontal.htm,08/02/2002,R,111,739834,214,2512846,925958,3438804
Full Grown Men,http://www.boxofficemojo.com/movies/?id=fullgrownmen.htm,06/27/2008,Unrated,81,3757,2,13716,null,null
Full Metal Jacket,http://www.boxofficemojo.com/movies/?id=fullmetaljacket.htm,06/26/1987,R,116,6079963,1075,46357676,null,null
The Full Monty,http://www.boxofficemojo.com/movies/?id=fullmonty.htm,08/15/1997,R,91,3022096,783,45950122,211988527,257938649
Full Moon in Blue Water,http://www.boxofficemojo.com/movies/?id=fullmooninbluewater.htm,11/23/1988,R,95,212963,56,450726,null,null
Full of It,http://www.boxofficemojo.com/movies/?id=nothingbutthetruth.htm,03/02/2007,PG-13,93,11431,15,14273,472449,486722
The Full Picture,http://www.boxofficemojo.com/movies/?id=fullpicture.htm,06/11/2010,Unrated,80,1358,1,3467,null,null
Full-Tilt Boogie,http://www.boxofficemojo.com/movies/?id=fulltiltboogie.htm,07/31/1998,R,100,9895,6,15313,null,null
Fullmetal Alchemist:The Sacred Star of Milos,http://www.boxofficemojo.com/movies/?id=fullmetalalchemist2012.htm,01/20/2012,Unrated,110,119300,42,177802,null,null
Fulltime Killer,http://www.boxofficemojo.com/movies/?id=fulltimekiller.htm,03/21/2003,Unrated,102,3676,5,23124,n/a,23124
The Fun House,http://www.boxofficemojo.com/movies/?id=funhouse.htm,03/13/1981,R,96,2765456,null,7886857,null,null
Fun Size,http://www.boxofficemojo.com/movies/?id=funsize.htm,10/26/2012,PG-13,90,4101017,3016,9409538,2007824,11417362
Fun with Dick and Jane,http://www.boxofficemojo.com/movies/?id=funwithdickandjane.htm,12/21/2005,PG-13,90,14383515,3239,110332737,91693375,202026112
The Funeral,http://www.boxofficemojo.com/movies/?id=funeral.htm,11/01/1996,R,99,41768,70,1227324,null,null
Funny About Love,http://www.boxofficemojo.com/movies/?id=funnyaboutlove.htm,09/21/1990,PG-13,101,3036352,1213,8141292,null,null
Funny Bones,http://www.boxofficemojo.com/movies/?id=funnybones.htm,03/24/1995,R,128,26946,49,532268,null,null
Funny Farm,http://www.boxofficemojo.com/movies/?id=funnyfarm.htm,06/03/1988,PG,101,5655439,1557,25537221,null,null
Funny Games,http://www.boxofficemojo.com/movies/?id=funnygames.htm,03/14/2008,R,108,544833,288,1294919,6643953,7938872
Funny Girl,http://www.boxofficemojo.com/movies/?id=funnygirl.htm,09/18/1968,G,151,null,null,52223306,null,null
Funny Girl (re-issue),http://www.boxofficemojo.com/movies/?id=funnygirl01.htm,08/31/2001,G,147,65560,3,52223306,null,null
Funny Ha Ha,http://www.boxofficemojo.com/movies/?id=funnyhaha.htm,04/29/2005,Unrated,89,10555,3,77070,5550,82620
Funny Lady,http://www.boxofficemojo.com/movies/?id=funnylady.htm,03/09/1975,PG,139,null,null,39000000,null,null
Funny Money,http://www.boxofficemojo.com/movies/?id=funnymoney.htm,01/26/2007,R,98,1839,4,2844,28446,31290
Funny People,http://www.boxofficemojo.com/movies/?id=funnypeople.htm,07/31/2009,R,136,22657780,3008,51855045,19730190,71585235
Fur:An Imaginary Portrait of Diane Arbus,http://www.boxofficemojo.com/movies/?id=fur.htm,11/10/2006,R,118,28815,39,223202,2082639,2305841
The Furies,http://www.boxofficemojo.com/movies/?id=furies.htm,08/16/1950,Unrated,109,null,null,null,null,null
Furry Vengeance,http://www.boxofficemojo.com/movies/?id=furryvengeance.htm,04/30/2010,PG,92,6627564,3002,17630465,18606245,36236710
The Further Adventures of Tennessee Buck,http://www.boxofficemojo.com/movies/?id=tennesseebuck.htm,04/08/1988,R,88,null,null,null,null,null
Fury,http://www.boxofficemojo.com/movies/?id=fury.htm,05/29/1936,Unrated,92,null,null,null,null,null
Fury (2014),http://www.boxofficemojo.com/movies/?id=fury2014.htm,10/17/2014,R,134,23702421,3313,85817906,126000000,211817906
Fury at Furnace Creek,http://www.boxofficemojo.com/movies/?id=furyatfurnacecreek.htm,04/30/1948,Unrated,88,null,null,null,null,null
The Future,http://www.boxofficemojo.com/movies/?id=future.htm,07/29/2011,R,91,27137,31,568662,n/a,568662
Future of Food,http://www.boxofficemojo.com/movies/?id=futureoffood.htm,09/14/2005,Unrated,88,8721,5,81280,null,null
Futuro Beach,http://www.boxofficemojo.com/movies/?id=futurobeach.htm,02/27/2015,Unrated,106,3324,4,18626,null,null
G,http://www.boxofficemojo.com/movies/?id=g.htm,09/16/2005,R,99,248337,495,3020784,n/a,3020784
G-Force,http://www.boxofficemojo.com/movies/?id=g-force.htm,07/24/2009,PG,90,31706934,3697,119436770,173381071,292817841
G.B.F.,http://www.boxofficemojo.com/movies/?id=gbf.htm,01/17/2014,R,93,null,null,null,null,null
G.I. Jane,http://www.boxofficemojo.com/movies/?id=gijane.htm,08/22/1997,R,125,11094241,2043,48169156,null,null
G.I. Jesus,http://www.boxofficemojo.com/movies/?id=gijesus.htm,01/26/2007,R,100,6014,12,8593,null,null
G.I. Joe:Retaliation,http://www.boxofficemojo.com/movies/?id=gijoe2.htm,03/28/2013,PG-13,99,40501814,3734,122523060,253217645,375740705
G.I. Joe:The Rise of Cobra,http://www.boxofficemojo.com/movies/?id=gijoe.htm,08/07/2009,PG-13,118,54713046,4007,150201498,152267519,302469017
Gabbeh,http://www.boxofficemojo.com/movies/?id=gabbeh.htm,06/25/1997,Unrated,75,null,null,532629,null,null
Gabriela,http://www.boxofficemojo.com/movies/?id=gabriela.htm,03/16/2001,R,93,63706,30,2335352,null,null
Gabriela (1984),http://www.boxofficemojo.com/movies/?id=gabriela84.htm,01/01/1984,R,104,null,null,1318839,null,null
Gabrielle,http://www.boxofficemojo.com/movies/?id=gabrielle.htm,07/14/2006,Unrated,90,30676,12,332829,2442482,2775311
Gabrielle (2014),http://www.boxofficemojo.com/movies/?id=gabrielle2014.htm,04/18/2014,R,104,3024,1,5534,222000,227534
Gaby:A True Story,http://www.boxofficemojo.com/movies/?id=gabyatruestory.htm,10/30/1987,R,100,null,null,125400,null,null
Gainsbourg:A Heroic Life,http://www.boxofficemojo.com/movies/?id=gainsbourg.htm,08/31/2011,Unrated,130,25189,19,233007,11987449,12220456
Galapagos (IMAX),http://www.boxofficemojo.com/movies/?id=galapagosimax.htm,10/29/1999,Unrated,40,null,14,18352194,10339435,28691629
The Galapagos Affair:Satan Came to Eden,http://www.boxofficemojo.com/movies/?id=galapagosaffair.htm,04/04/2014,Unrated,120,5185,15,247159,null,null
Galaxy Quest,http://www.boxofficemojo.com/movies/?id=galaxyquest.htm,12/25/1999,PG,102,7012630,2450,71583916,19100000,90683916
Gallipoli,http://www.boxofficemojo.com/movies/?id=gallipoli.htm,08/28/1981,PG,111,null,null,5732587,null,null
The Gallows,http://www.boxofficemojo.com/movies/?id=newlinehorror2015.htm,07/10/2015,Not Yet Rated,N/A,null,null,null,null,null
Gambit,http://www.boxofficemojo.com/movies/?id=gambit2016.htm,10/07/2016,Not Yet Rated,N/A,null,null,null,null,null
Gambit (2014),http://www.boxofficemojo.com/movies/?id=gambit.htm,TBD,PG-13,N/A,null,null,n/a,10200000,10200000
The Gambler,http://www.boxofficemojo.com/movies/?id=gambler.htm,12/25/2014,R,111,9129999,2494,33680992,5490138,39171130
The Game,http://www.boxofficemojo.com/movies/?id=game.htm,09/12/1997,R,128,14337029,2521,48323648,61100000,109423648
Game (2011),http://www.boxofficemojo.com/movies/?id=game2011.htm,04/01/2011,Unrated,135,83783,63,139528,n/a,139528
Game 6,http://www.boxofficemojo.com/movies/?id=game6.htm,03/10/2006,R,83,9610,13,129664,null,null
The Game of Their Lives,http://www.boxofficemojo.com/movies/?id=gameoftheirlives.htm,04/22/2005,PG,101,175336,64,375750,13248,388998
Game of Thrones (IMAX),http://www.boxofficemojo.com/movies/?id=gameofthronesimax.htm,01/30/2015,R,N/A,1464932,205,1896092,null,null
Game Over:Kasparov and the Machine,http://www.boxofficemojo.com/movies/?id=gameover04.htm,12/03/2004,Unrated,87,null,null,null,null,null
The Game Plan,http://www.boxofficemojo.com/movies/?id=gameplan.htm,09/28/2007,PG,110,22950971,3342,90648202,57232341,147880543
Gamer,http://www.boxofficemojo.com/movies/?id=game09.htm,09/04/2009,R,95,9156057,2502,20534907,20293633,40828540
Games of Love and Chance (L'Esquive),http://www.boxofficemojo.com/movies/?id=gamesofloveandchance.htm,08/31/2005,Unrated,117,2529,1,8085,null,null
Games People Play:New York,http://www.boxofficemojo.com/movies/?id=gamespeopleplay.htm,03/12/2004,Unrated,97,12346,4,113622,null,null
Gandhi,http://www.boxofficemojo.com/movies/?id=gandhi.htm,12/10/1982,PG,188,2746571,825,52767889,null,null
Gandhi My Father,http://www.boxofficemojo.com/movies/?id=gandhimyfather.htm,08/03/2007,Unrated,150,174425,38,242967,1740939,1983906
Gang of Ghosts,http://www.boxofficemojo.com/movies/?id=gangofghosts.htm,03/21/2014,Unrated,N/A,4520,20,5906,null,null
Gang of Roses,http://www.boxofficemojo.com/movies/?id=gangofroses.htm,10/10/2003,R,88,26282,4,30497,null,null
Gang Related,http://www.boxofficemojo.com/movies/?id=gangrelated.htm,10/10/1997,R,109,2443237,1260,5906773,null,null
The Gang's All Here,http://www.boxofficemojo.com/movies/?id=gangsallhere.htm,12/24/1943,Unrated,103,null,null,null,null,null
Gangnam 1970,http://www.boxofficemojo.com/movies/?id=gangnam1970.htm,02/06/2015,Unrated,135,18022,1,18022,n/a,18022
Gangs of New York,http://www.boxofficemojo.com/movies/?id=gangsofnewyork.htm,12/20/2002,R,160,9496870,2340,77812000,115960504,193772504
Gangster No. 1,http://www.boxofficemojo.com/movies/?id=gangsterno1.htm,06/14/2002,R,103,5514,1,30915,null,null
Gangster Squad,http://www.boxofficemojo.com/movies/?id=gangstersquad.htm,01/11/2013,R,113,17070347,3103,46000903,59200000,105200903
Gangster's Paradise:Jerusalema,http://www.boxofficemojo.com/movies/?id=gangstersparadise.htm,06/11/2010,R,120,4958,4,7294,null,null
Garage Days,http://www.boxofficemojo.com/movies/?id=garagedays.htm,07/18/2003,R,105,20600,23,32500,n/a,32500
Garam Masala,http://www.boxofficemojo.com/movies/?id=garammasala.htm,11/03/2006,Unrated,142,395708,42,1007943,null,null
The Garbage Pail Kids Movie,http://www.boxofficemojo.com/movies/?id=garbagepailkids.htm,08/21/1987,PG,96,661512,374,1576615,null,null
Garbo Talks,http://www.boxofficemojo.com/movies/?id=garbotalks.htm,10/12/1984,PG-13,103,127192,16,1493782,null,null
Garbo:The Spy,http://www.boxofficemojo.com/movies/?id=garbo.htm,11/18/2011,Unrated,87,5593,2,28563,null,null
Garcon Stupide,http://www.boxofficemojo.com/movies/?id=garconstupide.htm,09/16/2005,Unrated,96,17195,4,151702,null,null
The Garden,http://www.boxofficemojo.com/movies/?id=garden09.htm,04/24/2009,Unrated,80,4114,4,26931,null,null
Garden Party,http://www.boxofficemojo.com/movies/?id=gardenparty.htm,07/11/2008,Unrated,89,10876,7,21886,null,null
Garden State,http://www.boxofficemojo.com/movies/?id=gardenstate.htm,07/28/2004,R,109,3020555,813,26782316,9043000,35825316
The Gardener,http://www.boxofficemojo.com/movies/?id=gardener.htm,08/02/2013,Unrated,87,null,null,null,null,null
Gardens of Stone,http://www.boxofficemojo.com/movies/?id=gardensofstone.htm,05/08/1987,R,112,1645588,612,5262047,null,null
Gardens of the Night,http://www.boxofficemojo.com/movies/?id=gardensofthenight.htm,11/07/2008,R,110,3072,1,11436,null,null
Garfield:A Tail of Two Kitties,http://www.boxofficemojo.com/movies/?id=garfield2.htm,06/16/2006,PG,80,7288977,2981,28426747,113275517,141702264
Garfield:The Movie,http://www.boxofficemojo.com/movies/?id=garfield.htm,06/11/2004,PG,85,21727611,3150,75369589,125434945,200804534
Garmento,http://www.boxofficemojo.com/movies/?id=garmento.htm,06/06/2003,Unrated,90,3611,1,19402,null,null
Gas,http://www.boxofficemojo.com/movies/?id=gas.htm,07/23/1981,R,94,null,null,2869425,null,null
Gas Food Lodging,http://www.boxofficemojo.com/movies/?id=gasfoodlodging.htm,07/10/1992,R,101,null,null,1342613,null,null
GasLand,http://www.boxofficemojo.com/movies/?id=gasland.htm,09/15/2010,Unrated,107,2641,2,30846,18582,49428
Gasoline,http://www.boxofficemojo.com/movies/?id=gasoline.htm,07/02/2003,Unrated,N/A,2885,2,11023,null,null
The Gate,http://www.boxofficemojo.com/movies/?id=gate.htm,05/15/1987,PG-13,85,4258063,1148,13539458,null,null
Gate II,http://www.boxofficemojo.com/movies/?id=gate2.htm,02/28/1992,R,90,1053175,350,2032973,null,null
The Gatekeeper,http://www.boxofficemojo.com/movies/?id=gatekeeper.htm,04/25/2003,R,103,null,3,312434,null,null
The Gatekeepers,http://www.boxofficemojo.com/movies/?id=gatekeepers.htm,02/01/2013,PG-13,N/A,61552,131,2415727,null,null
The Gathering,http://www.boxofficemojo.com/movies/?id=gathering.htm,N/A,R,N/A,null,null,null,null,null
Gator,http://www.boxofficemojo.com/movies/?id=gator.htm,08/25/1976,PG,115,null,null,null,null,null
Gattaca,http://www.boxofficemojo.com/movies/?id=gattaca.htm,10/24/1997,PG-13,106,4320202,1279,12532777,null,null
Gaudi Afternoon,http://www.boxofficemojo.com/movies/?id=gaudiafternoon.htm,03/21/2003,R,97,3838,1,5858,n/a,5858
The Gauntlet,http://www.boxofficemojo.com/movies/?id=gauntlet.htm,12/21/1977,R,109,null,null,26414658,null,null
The Gay Divorcee,http://www.boxofficemojo.com/movies/?id=gaydivorcee.htm,10/12/1934,Unrated,105,null,null,null,null,null
Gay Sex in the 70s,http://www.boxofficemojo.com/movies/?id=gaysexinthe70s.htm,11/04/2005,Unrated,67,17357,5,249565,null,null
Gayby,http://www.boxofficemojo.com/movies/?id=gayby.htm,10/12/2012,Unrated,89,4792,1,14062,null,null
Gaz Bar Blues,http://www.boxofficemojo.com/movies/?id=gazbarblues.htm,09/05/2003,Unrated,115,90610,23,884664,null,null
Gemma Bovary,http://www.boxofficemojo.com/movies/?id=gemmabovary.htm,05/29/2015,R,99,null,null,null,null,null
Gendernauts,http://www.boxofficemojo.com/movies/?id=gendernauts.htm,02/04/2000,Unrated,87,null,null,7358,null,null
Genealogies of a Crime,http://www.boxofficemojo.com/movies/?id=genealogiesofacrime.htm,03/27/1998,Unrated,113,null,null,77998,null,null
The General,http://www.boxofficemojo.com/movies/?id=general27.htm,02/05/1927,Unrated,75,null,null,null,null,null
The General (1998),http://www.boxofficemojo.com/movies/?id=general.htm,12/18/1998,R,129,26771,41,1214198,null,null
General Education,http://www.boxofficemojo.com/movies/?id=generaleducation.htm,08/24/2012,PG-13,94,282,4,8601,null,null
General Orders No. 9,http://www.boxofficemojo.com/movies/?id=generalordersno9.htm,06/24/2011,Unrated,72,null,null,null,null,null
The General's Daughter,http://www.boxofficemojo.com/movies/?id=generalsdaughter.htm,06/18/1999,R,117,22332053,2858,102705852,47000000,149705852
Generation Iron,http://www.boxofficemojo.com/movies/?id=generationiron.htm,09/20/2013,PG-13,106,245000,84,849521,n/a,849521
Generation War,http://www.boxofficemojo.com/movies/?id=generationwar.htm,01/15/2014,Unrated,270,7386,7,91595,null,null
Genesis,http://www.boxofficemojo.com/movies/?id=genesis.htm,05/27/2005,G,81,4891,1,16413,3122900,3139313
Genghis Blues,http://www.boxofficemojo.com/movies/?id=genghisblues.htm,07/01/1999,Unrated,88,6524,6,374550,null,null
Genghis Kahn:To the Ends of the Earth and Sea,http://www.boxofficemojo.com/movies/?id=genghiskahanime.htm,02/21/2008,Unrated,132,3332,40,3892,11163609,11167501
The Genius Club,http://www.boxofficemojo.com/movies/?id=geniusclub.htm,10/27/2006,PG,111,null,null,n/a,223827,223827
Genius Within:The Inner Life of Glenn Gould,http://www.boxofficemojo.com/movies/?id=geniuswithin.htm,09/10/2010,Unrated,106,17034,9,167508,null,null
Gentleman Jim,http://www.boxofficemojo.com/movies/?id=gentlemanjim.htm,11/25/1942,Unrated,104,null,null,null,null,null
Gentlemen Broncos,http://www.boxofficemojo.com/movies/?id=gentlemenbroncos.htm,10/30/2009,PG-13,89,11502,18,113682,4810,118492
Gentlemen Don't Eat Poets,http://www.boxofficemojo.com/movies/?id=gentlemendonteatpoets.htm,03/07/1997,R,99,null,null,35855,null,null
George A. Romero's Diary of the Dead,http://www.boxofficemojo.com/movies/?id=diaryofthedead.htm,02/15/2008,R,95,232576,48,958961,4405897,5364858
George A. Romero's Land of the Dead,http://www.boxofficemojo.com/movies/?id=landofthedead.htm,06/24/2005,R,93,10221705,2253,20700082,26070520,46770602
George A. Romero's Survival of the Dead,http://www.boxofficemojo.com/movies/?id=survivalofthedead.htm,05/28/2010,R,90,43757,20,101740,41451,143191
George Bush Goes to Heaven,http://www.boxofficemojo.com/movies/?id=georgebushgoestoheaven.htm,08/15/2006,Unrated,75,2112,1,2976,null,null
George of the Jungle,http://www.boxofficemojo.com/movies/?id=georgeofthejungle.htm,07/18/1997,PG,92,16540791,2616,105263257,69200000,174463257
George Washington,http://www.boxofficemojo.com/movies/?id=georgewashington.htm,10/27/2000,Unrated,90,20833,6,247406,n/a,247406
Georgia,http://www.boxofficemojo.com/movies/?id=georgia.htm,12/08/1995,R,118,55461,3,1110104,null,null
Georgia Rule,http://www.boxofficemojo.com/movies/?id=georgiarule.htm,05/11/2007,R,113,6773870,2531,19103072,5888095,24991167
Geostorm,http://www.boxofficemojo.com/movies/?id=geostorm.htm,10/21/2016,Not Yet Rated,N/A,null,null,null,null,null
Gerhard Richter Painting,http://www.boxofficemojo.com/movies/?id=gerhardrichterpainting.htm,03/14/2012,Unrated,97,13537,9,242646,null,null
The German Doctor,http://www.boxofficemojo.com/movies/?id=germandoctor.htm,04/25/2014,PG-13,93,34259,39,418392,2600000,3018392
Geronimo:An American Legend,http://www.boxofficemojo.com/movies/?id=geronimoanamericanlegend.htm,12/10/1993,PG-13,115,4018452,1636,18635620,null,null
Gerry,http://www.boxofficemojo.com/movies/?id=gerry.htm,02/14/2003,R,103,26285,15,254683,null,null
Get Bruce!,http://www.boxofficemojo.com/movies/?id=getbruce.htm,09/17/1999,R,73,19736,4,44337,null,null
Get Carter,http://www.boxofficemojo.com/movies/?id=getcarter.htm,10/06/2000,R,102,6637830,2315,14967182,4445811,19412993
Get Crazy,http://www.boxofficemojo.com/movies/?id=getcrazy.htm,08/05/1983,R,92,null,null,1645711,null,null
Get Hard,http://www.boxofficemojo.com/movies/?id=gethard.htm,03/27/2015,R,100,33803253,3212,70783826,13400000,84183826
Get Him to the Greek,http://www.boxofficemojo.com/movies/?id=gethimtothegreek.htm,06/04/2010,R,109,17570955,2702,60974475,30287004,91261479
Get Low,http://www.boxofficemojo.com/movies/?id=getlow.htm,07/30/2010,PG-13,100,88182,570,9176933,518349,9695282
Get on the Bus,http://www.boxofficemojo.com/movies/?id=getonthebus.htm,10/18/1996,R,121,2156409,1207,5754249,null,null
Get On Up,http://www.boxofficemojo.com/movies/?id=getonup.htm,08/01/2014,PG-13,138,13585915,2469,30703100,1208498,31911598
Get Over It,http://www.boxofficemojo.com/movies/?id=getoverit.htm,03/09/2001,PG-13,86,4134977,1742,11576464,8323902,19900366
Get Real,http://www.boxofficemojo.com/movies/?id=getreal.htm,04/30/1999,R,108,54254,40,1152979,n/a,1152979
Get Rich or Die Tryin',http://www.boxofficemojo.com/movies/?id=getrichordietryin.htm,11/09/2005,R,134,12020807,1666,30985352,15457176,46442528
Get Santa,http://www.boxofficemojo.com/movies/?id=getsanta.htm,TBD,PG,102,null,null,null,null,null
Get Shorty,http://www.boxofficemojo.com/movies/?id=getshorty.htm,10/20/1995,R,105,12700007,2103,72101622,43000000,115101622
Get Smart,http://www.boxofficemojo.com/movies/?id=getsmart.htm,06/20/2008,PG-13,110,38683480,3915,130319208,100366245,230685453
The Getaway,http://www.boxofficemojo.com/movies/?id=getaway72.htm,12/13/1972,PG,122,null,null,null,null,null
The Getaway (1994),http://www.boxofficemojo.com/movies/?id=getaway.htm,02/11/1994,R,123,5806515,1659,16094974,13963000,30057974
Getaway (2013),http://www.boxofficemojo.com/movies/?id=getaway2013.htm,08/30/2013,PG-13,94,4503892,2135,10501938,null,null
Gett:The Trial of Viviane Amsalem,http://www.boxofficemojo.com/movies/?id=gett.htm,02/13/2015,Unrated,115,24210,74,829124,n/a,829124
Getting Away with Murder,http://www.boxofficemojo.com/movies/?id=gettingawaywithmurder.htm,04/12/1996,R,91,127691,155,197322,null,null
Getting Even With Dad,http://www.boxofficemojo.com/movies/?id=gettingevenwithdad.htm,06/17/1994,PG,109,5579480,1955,18869594,null,null
Getting It On,http://www.boxofficemojo.com/movies/?id=gettingiton.htm,08/19/1983,R,86,975414,350,975414,null,null
