Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
In the Face of Evil:Reagan's War in Word and Deed,http://www.boxofficemojo.com/movies/?id=inthefaceofevil.htm,10/01/2004,PG-13,107,46975,15,110577,null,null
In the Family,http://www.boxofficemojo.com/movies/?id=inthefamily.htm,11/04/2011,Unrated,169,null,5,101934,null,null
In the Fog,http://www.boxofficemojo.com/movies/?id=inthefog.htm,06/14/2013,Unrated,128,2327,3,11894,null,null
In the Heart of the Sea,http://www.boxofficemojo.com/movies/?id=heartofthesea.htm,12/11/2015,PG-13,N/A,null,null,null,null,null
In the Heat of the Night,http://www.boxofficemojo.com/movies/?id=intheheatofthenight.htm,08/02/1967,Unrated,109,null,null,null,null,null
In the House,http://www.boxofficemojo.com/movies/?id=inthehouse.htm,04/19/2013,R,105,31441,36,389757,11489289,11879046
In the House of Flies,http://www.boxofficemojo.com/movies/?id=inthehouseoftheflies.htm,05/09/2014,Unrated,92,3500,4,9480,null,null
In the Land of Blood and Honey,http://www.boxofficemojo.com/movies/?id=inthelandofbloodandhoney.htm,12/23/2011,R,127,18854,18,303877,n/a,303877
In the Land of Women,http://www.boxofficemojo.com/movies/?id=inthelandofwomen.htm,04/20/2007,PG-13,100,4712341,2155,11052958,6509113,17562071
In the Line of Fire,http://www.boxofficemojo.com/movies/?id=inthelineoffire.htm,07/09/1993,R,128,15269388,2129,102314823,74682345,176997168
In the Loop,http://www.boxofficemojo.com/movies/?id=intheloop.htm,07/24/2009,Unrated,106,191866,92,2388804,5398683,7787487
In the Mirror of Maya Deren,http://www.boxofficemojo.com/movies/?id=inthemirrorofmayaderen.htm,01/24/2003,Unrated,103,3225,2,8077,null,null
In the Mix,http://www.boxofficemojo.com/movies/?id=inthemix.htm,11/23/2005,PG-13,97,4448491,1608,10223896,n/a,10223896
In the Mood,http://www.boxofficemojo.com/movies/?id=inthemood.htm,09/16/1987,PG-13,98,45118,361,999382,null,null
In the Mood for Love,http://www.boxofficemojo.com/movies/?id=inthemoodforlove.htm,02/02/2001,PG,98,113280,74,2738980,10115973,12854953
In the Mouth of Madness,http://www.boxofficemojo.com/movies/?id=inthemouthofmadness.htm,02/03/1995,R,95,3441807,1531,8924549,null,null
In the Name Of,http://www.boxofficemojo.com/movies/?id=inthenameof.htm,10/30/2013,Unrated,102,2635,1,9883,n/a,9883
In the Name of my Daughter,http://www.boxofficemojo.com/movies/?id=inthenameofmydaughter.htm,05/08/2015,R,116,null,null,null,n/a,null
In the Name of the Father,http://www.boxofficemojo.com/movies/?id=inthenameofthefather.htm,12/31/1993,R,133,1960175,688,25096862,40700000,65796862
In the Name of the King:A Dungeon Siege Tale,http://www.boxofficemojo.com/movies/?id=inthenameoftheking.htm,01/11/2008,PG-13,124,2984524,1632,4775656,8322259,13097915
In the Pit,http://www.boxofficemojo.com/movies/?id=inthepit.htm,02/02/2007,Unrated,90,1986,2,10433,183825,194258
In the Realms of the Unreal,http://www.boxofficemojo.com/movies/?id=intherealmsoftheunreal.htm,12/22/2004,Unrated,81,15477,13,417120,null,null
In the Shadow of the Moon,http://www.boxofficemojo.com/movies/?id=intheshadowofthemoon.htm,09/07/2007,PG,100,38281,104,1134358,1027011,2161369
In the Soup,http://www.boxofficemojo.com/movies/?id=inthesoup.htm,10/23/1992,R,93,13922,4,256249,null,null
In the Valley of Elah,http://www.boxofficemojo.com/movies/?id=inthevalleyofelah.htm,09/14/2007,R,121,1512310,978,6777741,22764049,29541790
In This Our Life,http://www.boxofficemojo.com/movies/?id=inthisourlife.htm,05/08/1942,Unrated,97,null,null,null,null,null
In This World,http://www.boxofficemojo.com/movies/?id=inthisworld.htm,09/19/2003,R,88,24602,10,84299,n/a,84299
In Time,http://www.boxofficemojo.com/movies/?id=now.htm,10/28/2011,PG-13,109,12050368,3127,37520095,136410501,173930596
In Too Deep,http://www.boxofficemojo.com/movies/?id=intoodeep.htm,08/27/1999,R,97,4220297,674,14011454,null,null
The In-Laws,http://www.boxofficemojo.com/movies/?id=inlaws.htm,05/23/2003,PG-13,98,7319848,2652,20453431,6438418,26891849
In/Significant Others,http://www.boxofficemojo.com/movies/?id=insignificantothers.htm,05/14/2010,Unrated,99,1408,1,3763,null,null
InAPPropriate Comedy,http://www.boxofficemojo.com/movies/?id=inappropriatecomedy.htm,03/22/2013,R,84,156414,275,228004,null,null
The Inbetweeners 2,http://www.boxofficemojo.com/movies/?id=inbetweeners2.htm,TBD,Not Yet Rated,96,null,null,null,null,null
The Inbetweeners Movie,http://www.boxofficemojo.com/movies/?id=inbetweeners.htm,09/07/2012,R,95,36000,10,36000,87989781,88025781
Incantato,http://www.boxofficemojo.com/movies/?id=incantato.htm,09/24/2004,Unrated,107,5701,2,23039,n/a,23039
Incendiary,http://www.boxofficemojo.com/movies/?id=incendiary.htm,09/23/2011,Unrated,99,7308,3,22457,null,null
Incendies (U.S. only),http://www.boxofficemojo.com/movies/?id=incendies.htm,04/22/2011,R,130,50679,90,2071334,1477434,3548768
Inception,http://www.boxofficemojo.com/movies/?id=inception.htm,07/16/2010,PG-13,148,62785337,3792,292576195,532956569,825532764
InchAllah (U.S. only),http://www.boxofficemojo.com/movies/?id=inchallah.htm,08/16/2013,R,102,3391,2,9840,n/a,9840
Inchon,http://www.boxofficemojo.com/movies/?id=inchon.htm,09/17/1982,PG,140,2326112,1291,5200986,null,null
Incident at Loch Ness,http://www.boxofficemojo.com/movies/?id=incidentatlochness.htm,09/17/2004,PG-13,104,13313,2,37493,null,null
Incident at Oglala,http://www.boxofficemojo.com/movies/?id=incidentatoglala.htm,05/08/1992,PG,90,19070,12,536848,null,null
An Inconsistent Truth,http://www.boxofficemojo.com/movies/?id=aninconsistenttruth.htm,01/27/2012,PG,89,20733,3,69394,null,null
An Inconvenient Truth,http://www.boxofficemojo.com/movies/?id=inconvenienttruth.htm,05/24/2006,PG,100,281330,587,24146161,25610346,49756507
The Incredible Burt Wonderstone,http://www.boxofficemojo.com/movies/?id=burtwonderstone.htm,03/15/2013,PG-13,100,10177257,3160,22537881,4900000,27437881
The Incredible Hulk,http://www.boxofficemojo.com/movies/?id=incrediblehulk.htm,06/13/2008,PG-13,114,55414050,3508,134806913,128620638,263427551
The Incredible Shrinking Woman,http://www.boxofficemojo.com/movies/?id=incredibleshrinkingwoman.htm,01/30/1981,PG,88,4279264,null,20259961,null,null
The Incredibles,http://www.boxofficemojo.com/movies/?id=incredibles.htm,11/05/2004,PG,115,70467623,3933,261441092,370001000,631442092
Indecent Proposal,http://www.boxofficemojo.com/movies/?id=indecentproposal.htm,04/09/1993,R,116,18387632,1922,106614059,160000000,266614059
Independence Day,http://www.boxofficemojo.com/movies/?id=independenceday.htm,07/03/1996,PG-13,153,50228264,2977,306169268,511231623,817400891
Independence Day 2,http://www.boxofficemojo.com/movies/?id=id42.htm,06/24/2016,Not Yet Rated,N/A,null,null,null,null,null
Independence Day 3D,http://www.boxofficemojo.com/movies/?id=independenceday3d.htm,TBD,PG-13,153,null,null,306169268,null,null
The Independent,http://www.boxofficemojo.com/movies/?id=independent.htm,11/30/2001,R,95,null,11,238431,null,null
Independent Spirits,http://www.boxofficemojo.com/movies/?id=independentspirits.htm,11/28/2003,Unrated,N/A,960,1,1551,null,null
The Indian in the Cupboard,http://www.boxofficemojo.com/movies/?id=indianinthecupboard.htm,07/14/1995,PG,97,7716278,1723,35656131,null,null
The Indian Runner,http://www.boxofficemojo.com/movies/?id=indianrunner.htm,09/20/1991,R,127,34047,9,191125,null,null
Indian Summer,http://www.boxofficemojo.com/movies/?id=indiansummer.htm,04/23/1993,PG-13,98,3368711,1401,14904910,null,null
Indiana Jones and the Kingdom of the Crystal Skull,http://www.boxofficemojo.com/movies/?id=indianajones4.htm,05/22/2008,PG-13,120,100137835,4264,317101119,469534914,786636033
Indiana Jones and the Last Crusade,http://www.boxofficemojo.com/movies/?id=indianajonesandthelastcrusade.htm,05/24/1989,PG-13,127,29355021,2327,197171806,277000000,474171806
Indiana Jones and the Temple of Doom,http://www.boxofficemojo.com/movies/?id=indianajonesandthetempleofdoom.htm,05/23/1984,PG,118,25337110,1687,179870271,153237000,333107271
Indigo,http://www.boxofficemojo.com/movies/?id=indigo.htm,01/28/2005,Unrated,105,1190000,603,1190000,null,null
Indigo Children,http://www.boxofficemojo.com/movies/?id=indigochildren.htm,01/17/2014,Unrated,75,1829,1,2621,null,null
Indochine,http://www.boxofficemojo.com/movies/?id=indochine.htm,12/23/1992,PG-13,152,null,null,5603158,null,null
Inequality for All,http://www.boxofficemojo.com/movies/?id=inequalityforall.htm,09/27/2013,PG,85,140888,103,1205273,null,null
Inescapable,http://www.boxofficemojo.com/movies/?id=inescapable.htm,02/22/2013,R,93,1545,7,6334,null,null
The Inevitable Defeat of Mister and Pete,http://www.boxofficemojo.com/movies/?id=misterandpete.htm,10/11/2013,R,108,254279,147,494608,n/a,494608
Infamous,http://www.boxofficemojo.com/movies/?id=infamous.htm,10/13/2006,R,118,452966,179,1151330,1462387,2613717
Infernal Affairs,http://www.boxofficemojo.com/movies/?id=infernalaffairs.htm,09/24/2004,R,97,25680,5,169659,8539273,8708932
Inferno,http://www.boxofficemojo.com/movies/?id=inferno2015.htm,10/14/2016,Not Yet Rated,N/A,null,null,null,null,null
Infinitely Polar Bear,http://www.boxofficemojo.com/movies/?id=infinitelypolarbear.htm,06/19/2015,R,90,null,null,null,null,null
Infinity,http://www.boxofficemojo.com/movies/?id=infinity.htm,10/04/1996,PG,119,78976,46,195170,null,null
Infliction,http://www.boxofficemojo.com/movies/?id=infliction.htm,03/16/2014,Unrated,100,816,2,2256,null,null
The Informant,http://www.boxofficemojo.com/movies/?id=informant2013.htm,09/13/2013,Unrated,81,2947,4,10068,null,null
The Informant!,http://www.boxofficemojo.com/movies/?id=informant.htm,09/18/2009,R,108,10464314,2505,33316821,8454347,41771168
The Informer,http://www.boxofficemojo.com/movies/?id=informer.htm,05/09/1935,Unrated,91,null,null,null,null,null
The Informers,http://www.boxofficemojo.com/movies/?id=informers.htm,04/24/2009,R,98,300000,482,300000,82174,382174
Inglourious Basterds,http://www.boxofficemojo.com/movies/?id=inglouriousbasterds.htm,08/21/2009,R,152,38054676,3358,120540719,200914970,321455689
Inhale,http://www.boxofficemojo.com/movies/?id=inhale.htm,10/22/2010,R,100,3030,2,4115,50974,55089
Inherent Vice,http://www.boxofficemojo.com/movies/?id=inherentvice.htm,12/12/2014,R,148,2773260,653,8110975,3000000,11110975
Inherit the Wind,http://www.boxofficemojo.com/movies/?id=inheritthewind.htm,10/12/1960,Unrated,128,null,null,null,null,null
The Inheritance,http://www.boxofficemojo.com/movies/?id=inheritance.htm,07/09/2004,Unrated,115,3270,2,68215,n/a,68215
Inhumans,http://www.boxofficemojo.com/movies/?id=marvel2018b.htm,07/12/2019,Not Yet Rated,N/A,null,null,null,null,null
Inkheart,http://www.boxofficemojo.com/movies/?id=inkheart.htm,01/23/2009,PG,106,7601379,2655,17303424,45146937,62450361
Inkubus,http://www.boxofficemojo.com/movies/?id=inkubus.htm,10/28/2011,R,90,null,16,81600,null,null
The Inkwell,http://www.boxofficemojo.com/movies/?id=inkwell.htm,04/22/1994,R,112,2358988,513,8880705,null,null
Inland Empire,http://www.boxofficemojo.com/movies/?id=inlandempire.htm,12/06/2006,R,179,27508,15,861355,3176222,4037577
The Inn of the Sixth Happiness,http://www.boxofficemojo.com/movies/?id=innofthesixthhappiness.htm,12/11/1958,Unrated,158,null,null,null,null,null
The Inner Circle,http://www.boxofficemojo.com/movies/?id=innercircle.htm,12/27/1991,PG-13,134,36782,3,93292,null,null
The Inner Life of Martin Frost,http://www.boxofficemojo.com/movies/?id=innerlifeofmartinfrost.htm,09/07/2007,Unrated,94,3522,1,5114,174329,179443
Innerspace,http://www.boxofficemojo.com/movies/?id=innerspace.htm,07/03/1987,PG,121,4739913,1603,25893810,null,null
Inni,http://www.boxofficemojo.com/movies/?id=inni.htm,10/28/2011,Unrated,74,14903,7,123482,null,null
The Innkeepers,http://www.boxofficemojo.com/movies/?id=innkeepers.htm,02/03/2012,R,101,29557,25,78396,n/a,78396
Innocence,http://www.boxofficemojo.com/movies/?id=innocence.htm,08/17/2001,R,94,null,52,2202382,824414,3026796
Innocence (2014),http://www.boxofficemojo.com/movies/?id=innocence2014.htm,09/05/2014,PG-13,94,235224,490,294039,null,null
The Innocent,http://www.boxofficemojo.com/movies/?id=innocent.htm,09/01/1995,R,119,null,80,525955,null,null
Innocent Blood,http://www.boxofficemojo.com/movies/?id=innocentblood.htm,09/25/1992,R,112,1857658,1326,4943279,null,null
An Innocent Man,http://www.boxofficemojo.com/movies/?id=innocentman.htm,10/06/1989,R,113,5700000,1561,20047604,null,null
The Innocent Sleep,http://www.boxofficemojo.com/movies/?id=innocentsleep.htm,06/27/1997,R,110,null,null,8225,null,null
Innocent Voices,http://www.boxofficemojo.com/movies/?id=innocentvoices.htm,10/14/2005,R,110,192055,75,837878,6177253,7015131
Inside Deep Throat,http://www.boxofficemojo.com/movies/?id=insidedeepthroat.htm,02/11/2005,NC-17,92,88709,27,691880,null,null
Inside Job,http://www.boxofficemojo.com/movies/?id=insidejob.htm,10/08/2010,PG-13,120,39649,250,4312735,3558787,7871522
Inside Llewyn Davis,http://www.boxofficemojo.com/movies/?id=insidellewyndavis.htm,12/06/2013,R,105,1882548,729,13235319,19700000,32935319
Inside Man,http://www.boxofficemojo.com/movies/?id=insideman.htm,03/24/2006,R,128,28954945,2867,88513495,95862759,184376254
Inside Moves,http://www.boxofficemojo.com/movies/?id=insidemoves.htm,12/19/1980,PG,N/A,null,null,null,null,null
Inside Out,http://www.boxofficemojo.com/movies/?id=pixar2014.htm,06/19/2015,PG,N/A,null,null,null,null,null
Inside the Mind of Leonardo Da Vinci in 3D,http://www.boxofficemojo.com/movies/?id=insideleo.htm,12/19/2014,Unrated,84,null,5,10600,null,null
The Insider,http://www.boxofficemojo.com/movies/?id=insider.htm,11/05/1999,R,155,6712361,1844,29089912,31200000,60289912
Insidious,http://www.boxofficemojo.com/movies/?id=insidious.htm,04/01/2011,PG-13,98,13271464,2419,54009150,43000000,97009150
Insidious Chapter 2,http://www.boxofficemojo.com/movies/?id=insidious2.htm,09/13/2013,PG-13,105,40272103,3155,83586447,78332871,161919318
Insidious Chapter 3,http://www.boxofficemojo.com/movies/?id=insidiouschapter3.htm,06/05/2015,PG-13,N/A,null,null,null,null,null
InSight,http://www.boxofficemojo.com/movies/?id=insight.htm,09/02/2011,R,92,9571,22,11100,null,null
Insignificance,http://www.boxofficemojo.com/movies/?id=insignificance.htm,08/02/1985,R,110,null,null,null,null,null
Insomnia,http://www.boxofficemojo.com/movies/?id=insomnia.htm,05/24/2002,R,118,20930169,2610,67355513,46359317,113714830
Insomnia (1998),http://www.boxofficemojo.com/movies/?id=insomnia98.htm,05/29/1998,Unrated,97,20366,3,227569,null,null
Inspecteur Lavardin,http://www.boxofficemojo.com/movies/?id=inspecteurlavardin.htm,12/26/1991,Unrated,100,null,null,2685,null,null
Inspector Bellamy,http://www.boxofficemojo.com/movies/?id=bellamy.htm,10/29/2010,Unrated,110,20635,4,107612,3574042,3681654
Inspector Gadget,http://www.boxofficemojo.com/movies/?id=inspectorgadget.htm,07/23/1999,PG,78,21889138,2877,97403112,37000000,134403112
InSpectres,http://www.boxofficemojo.com/movies/?id=inspectres.htm,09/05/2013,Unrated,N/A,610,1,2207,null,null
Instinct,http://www.boxofficemojo.com/movies/?id=instinct.htm,06/04/1999,R,126,10390387,2129,34105207,null,null
The Institute,http://www.boxofficemojo.com/movies/?id=institute.htm,10/04/2013,Unrated,92,3017,4,8445,null,null
Instructions Not Included,http://www.boxofficemojo.com/movies/?id=instructionsnotincluded.htm,08/30/2013,PG-13,115,8149289,978,44467206,54600000,99067206
Intacto,http://www.boxofficemojo.com/movies/?id=intacto.htm,12/13/2002,R,148,7362,31,307333,n/a,307333
The Intended,http://www.boxofficemojo.com/movies/?id=intended.htm,06/25/2004,Unrated,109,2209,4,8106,n/a,8106
Interior. Leather Bar.,http://www.boxofficemojo.com/movies/?id=interiorleatherbar.htm,01/03/2014,Unrated,60,5218,2,42534,null,null
Interiors,http://www.boxofficemojo.com/movies/?id=interiors.htm,08/02/1978,PG,93,null,null,10432366,null,null
Intermission,http://www.boxofficemojo.com/movies/?id=intermission.htm,03/19/2004,R,103,39936,69,896993,3959305,4856298
The Intern,http://www.boxofficemojo.com/movies/?id=intern.htm,09/25/2015,PG-13,N/A,null,null,null,null,null
Internal Affairs,http://www.boxofficemojo.com/movies/?id=internalaffairs.htm,01/12/1990,R,117,5043516,986,27734391,null,null
The International,http://www.boxofficemojo.com/movies/?id=international.htm,02/13/2009,R,118,9331739,2364,25450527,34710864,60161391
International House,http://www.boxofficemojo.com/movies/?id=internationalhouse.htm,03/27/1933,Unrated,69,null,null,null,null,null
International Khiladi,http://www.boxofficemojo.com/movies/?id=internationalkhiladi.htm,03/26/1999,Unrated,162,47238,15,47238,n/a,47238
International Velvet,http://www.boxofficemojo.com/movies/?id=internationalvelvet.htm,07/12/1978,PG,132,null,null,7009238,null,null
The Internet's Own Boy,http://www.boxofficemojo.com/movies/?id=internetsownboy.htm,06/27/2014,Unrated,105,21705,12,48911,null,null
The Internship,http://www.boxofficemojo.com/movies/?id=internship.htm,06/07/2013,PG-13,119,17325307,3399,44672764,48820080,93492844
The Interpreter,http://www.boxofficemojo.com/movies/?id=interpreter.htm,04/22/2005,PG-13,128,22822455,2814,72708161,90236762,162944923
The Interrupters,http://www.boxofficemojo.com/movies/?id=interrupters.htm,07/29/2011,Unrated,125,7920,10,282448,n/a,282448
Intersection,http://www.boxofficemojo.com/movies/?id=intersection.htm,01/21/1994,R,98,7818502,1300,21355893,null,null
Interstellar,http://www.boxofficemojo.com/movies/?id=interstellar.htm,11/05/2014,PG-13,169,47510360,3561,188020017,484700000,672720017
Intervention,http://www.boxofficemojo.com/movies/?id=intervention07.htm,11/30/2007,Unrated,N/A,279,1,279,2701,2980
Interview,http://www.boxofficemojo.com/movies/?id=interview.htm,07/13/2007,R,86,41016,121,416951,1038442,1455393
The Interview (2014),http://www.boxofficemojo.com/movies/?id=interview2014.htm,12/25/2014,R,112,1794666,581,6105175,5200000,11305175
Interview with the Assassin,http://www.boxofficemojo.com/movies/?id=interviewwiththeassassin.htm,11/15/2002,R,88,10497,18,48058,null,null
Interview with the Vampire,http://www.boxofficemojo.com/movies/?id=interviewwiththevampire.htm,11/11/1994,R,123,36389705,2604,105264608,118400000,223664608
Intervista,http://www.boxofficemojo.com/movies/?id=intervista.htm,11/20/1992,Unrated,116,null,null,138608,null,null
Intimacy,http://www.boxofficemojo.com/movies/?id=intimacy.htm,10/19/2001,R,107,33808,11,405094,n/a,405094
Intimate Relations,http://www.boxofficemojo.com/movies/?id=intimaterelations.htm,06/06/1997,R,105,12918,10,53662,null,null
Intimate Stories,http://www.boxofficemojo.com/movies/?id=intimatestories.htm,03/04/2005,Unrated,92,12095,3,102897,88249,191146
Intimate Strangers,http://www.boxofficemojo.com/movies/?id=intimatestrangers.htm,07/30/2004,R,104,55836,94,2110589,5010350,7120939
Into Eternity,http://www.boxofficemojo.com/movies/?id=intoeternity.htm,02/02/2011,Unrated,75,3530,6,55366,null,null
Into Great Silence,http://www.boxofficemojo.com/movies/?id=intogreatsilence.htm,02/28/2007,Unrated,169,11355,19,790452,4066655,4857107
Into the Abyss,http://www.boxofficemojo.com/movies/?id=intotheabyss.htm,11/11/2011,PG-13,107,47559,30,223880,n/a,223880
Into the Arms of Strangers,http://www.boxofficemojo.com/movies/?id=intothearmsofstrangers.htm,09/15/2000,PG,122,32037,18,382807,null,null
Into the Blue,http://www.boxofficemojo.com/movies/?id=intotheblue.htm,09/30/2005,PG-13,110,7057854,2789,18801234,25633205,44434439
Into the Night,http://www.boxofficemojo.com/movies/?id=intothenight.htm,02/22/1985,R,115,2574438,1096,7562164,null,null
Into The Storm,http://www.boxofficemojo.com/movies/?id=intothestorm.htm,08/08/2014,PG-13,89,17346427,3434,47602194,113000000,160602194
Into the Sun,http://www.boxofficemojo.com/movies/?id=intothesun.htm,1991,R,101,null,null,641886,null,null
Into the West,http://www.boxofficemojo.com/movies/?id=intothewest.htm,09/17/1993,PG,97,1410414,550,4790801,null,null
Into the White,http://www.boxofficemojo.com/movies/?id=intothewhite.htm,04/12/2013,R,100,90,1,704,n/a,704
Into the Wild,http://www.boxofficemojo.com/movies/?id=intothewild.htm,09/21/2007,R,140,2138403,660,18354356,37900786,56255142
Into the Woods,http://www.boxofficemojo.com/movies/?id=intothewoods.htm,12/25/2014,PG,124,31051923,2833,127997349,76300000,204297349
Intolerable Cruelty,http://www.boxofficemojo.com/movies/?id=intolerablecruelty.htm,10/10/2003,PG-13,100,12525075,2570,35327628,84889781,120217409
The Intouchables (U.S.-only),http://www.boxofficemojo.com/movies/?id=intouchables.htm,05/25/2012,R,112,103507,194,10198820,416389690,426588510
Intoxicating,http://www.boxofficemojo.com/movies/?id=intoxicating.htm,11/05/2004,Unrated,102,6686,3,11560,null,null
Introducing the Dwights,http://www.boxofficemojo.com/movies/?id=introducingthedwights.htm,07/04/2007,R,106,27734,70,379408,1623896,2003304
The Intruder,http://www.boxofficemojo.com/movies/?id=intruder11.htm,TBD,Not Yet Rated,84,null,null,null,null,null
The Intruder (2005),http://www.boxofficemojo.com/movies/?id=intruder.htm,12/23/2005,Unrated,130,3527,2,40853,null,null
Intruders,http://www.boxofficemojo.com/movies/?id=intruders.htm,03/30/2012,R,100,40746,33,69136,2943074,3012210
Invaders From Mars,http://www.boxofficemojo.com/movies/?id=invadersfrommars.htm,06/06/1986,PG,79,2046576,1212,4884663,null,null
The Invasion,http://www.boxofficemojo.com/movies/?id=invasion.htm,08/17/2007,PG-13,93,5951409,2776,15074191,25096367,40170558
Invasion of the Body Snatchers,http://www.boxofficemojo.com/movies/?id=invasionofthebodysnatchers.htm,12/22/1978,PG,80,1298129,445,24946533,null,null
Invasion U.S.A.,http://www.boxofficemojo.com/movies/?id=invasionusa.htm,09/27/1985,R,110,6891609,1735,17536256,null,null
Inventing Our Life:The Kibbutz Experiment,http://www.boxofficemojo.com/movies/?id=inventingourlife.htm,04/27/2012,Unrated,80,6193,3,16734,null,null
Inventing the Abbotts,http://www.boxofficemojo.com/movies/?id=inventingtheabbotts.htm,04/04/1997,R,110,2301138,898,5936344,null,null
The Invention of Lying,http://www.boxofficemojo.com/movies/?id=inventionoflying.htm,10/02/2009,PG-13,100,7027472,1743,18451251,13955256,32406507
Invertigo,http://www.boxofficemojo.com/movies/?id=invertigo.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
The Investigator,http://www.boxofficemojo.com/movies/?id=investigator.htm,09/13/2013,PG-13,101,93690,11,103739,null,null
Invictus,http://www.boxofficemojo.com/movies/?id=eastwood09.htm,12/11/2009,PG-13,132,8611147,2170,37491364,84742607,122233971
Invincible,http://www.boxofficemojo.com/movies/?id=invincible06.htm,08/25/2006,PG,104,17031122,2987,57806952,673876,58480828
Invincible (2002),http://www.boxofficemojo.com/movies/?id=invincible.htm,09/20/2002,PG-13,135,14293,9,81954,n/a,81954
The Invisible,http://www.boxofficemojo.com/movies/?id=invisible.htm,04/27/2007,PG-13,97,7717309,2019,20578909,6231204,26810113
The Invisible Circus,http://www.boxofficemojo.com/movies/?id=invisiblecircus.htm,02/02/2001,R,93,55388,105,77578,null,null
An Invisible Sign,http://www.boxofficemojo.com/movies/?id=invisiblesign.htm,05/06/2011,PG-13,96,null,1,1279,n/a,1279
The Invisible War,http://www.boxofficemojo.com/movies/?id=invisiblewar.htm,06/22/2012,Unrated,93,16500,19,71968,null,null
Invisible Waves,http://www.boxofficemojo.com/movies/?id=invisiblewaves.htm,Fall 2007,Not Yet Rated,115,null,null,n/a,19293,19293
The Invisible Woman,http://www.boxofficemojo.com/movies/?id=invisiblewoman.htm,12/25/2013,R,111,31948,153,1234254,n/a,1234254
Ip Man 2:Legend of the Grandmaster,http://www.boxofficemojo.com/movies/?id=ipman2.htm,01/28/2011,R,107,61057,21,205675,14856127,15061802
Ip Man:The Final Fight,http://www.boxofficemojo.com/movies/?id=ipman2013.htm,09/20/2013,PG-13,102,15514,14,37884,n/a,37884
Ira & Abby,http://www.boxofficemojo.com/movies/?id=iraandabby.htm,09/14/2007,R,101,36938,20,221096,342515,563611
The Iran Job,http://www.boxofficemojo.com/movies/?id=iranjob.htm,06/07/2013,Unrated,90,null,2,23115,null,null
Iraq in Fragments,http://www.boxofficemojo.com/movies/?id=iraqinfragments.htm,11/08/2006,Unrated,94,24435,12,204462,36426,240888
Irina Palm,http://www.boxofficemojo.com/movies/?id=irinapalm.htm,03/21/2008,R,103,3474,4,44383,10566211,10610594
Iris,http://www.boxofficemojo.com/movies/?id=iris.htm,12/14/2001,R,90,23144,220,5594617,10559336,16153953
Iris (2015),http://www.boxofficemojo.com/movies/?id=iris2015.htm,04/29/2015,PG-13,80,null,null,null,null,null
Iris Blond,http://www.boxofficemojo.com/movies/?id=irisblond.htm,05/14/1999,R,N/A,3303,1,3303,null,null
Irish Eyes,http://www.boxofficemojo.com/movies/?id=irisheyes.htm,10/24/2003,R,N/A,5161,14,5161,null,null
Irma Vep,http://www.boxofficemojo.com/movies/?id=irmavep.htm,04/30/1997,Unrated,96,11852,6,282310,n/a,282310
Iron and Silk,http://www.boxofficemojo.com/movies/?id=ironandsilk.htm,02/15/1991,PG,94,15256,14,356077,null,null
Iron Eagle,http://www.boxofficemojo.com/movies/?id=ironeagle.htm,01/17/1986,PG-13,117,6104754,1129,24159872,null,null
Iron Eagle II,http://www.boxofficemojo.com/movies/?id=ironeagle2.htm,11/11/1988,PG,102,3530016,878,10497324,null,null
The Iron Giant,http://www.boxofficemojo.com/movies/?id=irongiant.htm,08/03/1999,PG,86,5732614,2179,23159305,null,null
The Iron Horse,http://www.boxofficemojo.com/movies/?id=ironhorse.htm,1924,Unrated,133,null,null,null,null,null
Iron Island,http://www.boxofficemojo.com/movies/?id=ironisland.htm,03/31/2006,Unrated,90,3093,4,27177,null,null
The Iron Lady,http://www.boxofficemojo.com/movies/?id=ironlady.htm,12/30/2011,PG-13,105,5412934,1244,30017992,84938707,114956699
The Iron Man,http://www.boxofficemojo.com/movies/?id=theironman.htm,07/27/2007,Unrated,N/A,2350,1,8025,null,null
Iron Man,http://www.boxofficemojo.com/movies/?id=ironman.htm,05/02/2008,PG-13,126,98618668,4154,318412101,266762121,585174222
Iron Man 2,http://www.boxofficemojo.com/movies/?id=ironman2.htm,05/07/2010,PG-13,125,128122480,4390,312433331,311500000,623933331
Iron Man 3,http://www.boxofficemojo.com/movies/?id=ironman3.htm,05/03/2013,PG-13,129,174144585,4253,409013994,806426000,1215439994
Iron Monkey,http://www.boxofficemojo.com/movies/?id=ironmonkey.htm,10/12/2001,PG-13,85,6014653,1235,14694904,null,null
The Iron Petticoat,http://www.boxofficemojo.com/movies/?id=ironpetticoat.htm,01/07/1957,Unrated,87,null,null,null,null,null
Iron Sky,http://www.boxofficemojo.com/movies/?id=ironsky.htm,07/25/2012,R,93,null,8,122082,8012949,8135031
Iron Warrior,http://www.boxofficemojo.com/movies/?id=ironwarrior.htm,01/09/1987,PG-13,82,null,17,11385,null,null
Iron Will,http://www.boxofficemojo.com/movies/?id=ironwill.htm,01/14/1994,PG,108,5313406,2036,21006361,null,null
Ironweed,http://www.boxofficemojo.com/movies/?id=ironweed.htm,12/18/1987,R,144,1399655,600,7393346,null,null
Irrational Man,http://www.boxofficemojo.com/movies/?id=irrationalman.htm,07/24/2015,Not Yet Rated,N/A,null,null,null,null,null
